parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	priorType	priorParameters	hierarchicalOptimization
r26604_kd	r26604_kd	log10	-3	5		1			0
r26605_k0	r26605_k0	log10	-3	5		1			0
r26605_kd	r26605_kd	log10	-3	5		1			0
r26606_k0	r26606_k0	log10	-3	5		1			0
r26606_kd	r26606_kd	log10	-3	5		1			0
r26607_k0	r26607_k0	log10	-3	5		1			0
r26607_kd	r26607_kd	log10	-3	5		1			0
r26608_k0	r26608_k0	log10	-3	5		1			0
r26608_kd	r26608_kd	log10	-3	5		1			0
r26609_kE1	r26609_kE1	log10	-3	5		1			0
r26609_kd	r26609_kd	log10	-3	5		1			0
r26610_kE1	r26610_kE1	log10	-3	5		1			0
r26610_kd	r26610_kd	log10	-3	5		1			0
r26611_kE1	r26611_kE1	log10	-3	5		1			0
r26611_kd	r26611_kd	log10	-3	5		1			0
r26612_kE1	r26612_kE1	log10	-3	5		1			0
r26612_kd	r26612_kd	log10	-3	5		1			0
r26613_k0	r26613_k0	log10	-3	5		1			0
r26614_k0	r26614_k0	log10	-3	5		1			0
r26615_k0	r26615_k0	log10	-3	5		1			0
r26616_k0	r26616_k0	log10	-3	5		1			0
r26617_k0	r26617_k0	log10	-3	5		1			0
r26618_k0	r26618_k0	log10	-3	5		1			0
r26619_kE3	r26619_kE3	log10	-3	5		1			0
r26619_kE2	r26619_kE2	log10	-3	5		1			0
r26619_kE1	r26619_kE1	log10	-3	5		1			0
r26621_k0	r26621_k0	log10	-3	5		1			0
r26621_kd	r26621_kd	log10	-3	5		1			0
r27_k_GeneSpecificScaling	r27_k_GeneSpecificScaling	log10	-3	5		1			0
r27_k_RPKM2protein	r27_k_RPKM2protein	log10	-3	5		1			0
r27349_k0	r27349_k0	log10	-3	5		1			0
r27350_k0	r27350_k0	log10	-3	5		1			0
r27351_k0	r27351_k0	log10	-3	5		1			0
r27352_k0	r27352_k0	log10	-3	5		1			0
r2778_k0	r2778_k0	log10	-3	5		1			0
r2778_kd	r2778_kd	log10	-3	5		1			0
r2779_k0	r2779_k0	log10	-3	5		1			0
r2779_kd	r2779_kd	log10	-3	5		1			0
r27948_kE13	r27948_kE13	log10	-3	5		1			0
r27948_kE12	r27948_kE12	log10	-3	5		1			0
r27948_kE11	r27948_kE11	log10	-3	5		1			0
r27948_kE10	r27948_kE10	log10	-3	5		1			0
r27948_kE16	r27948_kE16	log10	-3	5		1			0
r27948_kE15	r27948_kE15	log10	-3	5		1			0
r27948_kE14	r27948_kE14	log10	-3	5		1			0
r27948_kE9	r27948_kE9	log10	-3	5		1			0
r27948_kE8	r27948_kE8	log10	-3	5		1			0
r27948_kE7	r27948_kE7	log10	-3	5		1			0
r27948_kE6	r27948_kE6	log10	-3	5		1			0
r27948_kE5	r27948_kE5	log10	-3	5		1			0
r27948_kE4	r27948_kE4	log10	-3	5		1			0
r27948_kE3	r27948_kE3	log10	-3	5		1			0
r27948_kE2	r27948_kE2	log10	-3	5		1			0
r27948_kE1	r27948_kE1	log10	-3	5		1			0
r28_k0	r28_k0	log10	-3	5		1			0
r2805_k0	r2805_k0	log10	-3	5		1			0
r2806_k0	r2806_k0	log10	-3	5		1			0
r2807_k0	r2807_k0	log10	-3	5		1			0
r2808_k0	r2808_k0	log10	-3	5		1			0
r2809_k0	r2809_k0	log10	-3	5		1			0
r2812_k0	r2812_k0	log10	-3	5		1			0
r28244_k0	r28244_k0	log10	-3	5		1			0
r28244_kd	r28244_kd	log10	-3	5		1			0
r2825_k_GeneSpecificScaling	r2825_k_GeneSpecificScaling	log10	-3	5		1			0
r2825_k_RPKM2protein	r2825_k_RPKM2protein	log10	-3	5		1			0
r2826_k0	r2826_k0	log10	-3	5		1			0
r2827_k0	r2827_k0	log10	-3	5		1			0
r2827_kd	r2827_kd	log10	-3	5		1			0
r28446_k_GeneSpecificScaling	r28446_k_GeneSpecificScaling	log10	-3	5		1			0
r28446_k_RPKM2protein	r28446_k_RPKM2protein	log10	-3	5		1			0
r28447_k0	r28447_k0	log10	-3	5		1			0
r28448_k_GeneSpecificScaling	r28448_k_GeneSpecificScaling	log10	-3	5		1			0
r28448_k_RPKM2protein	r28448_k_RPKM2protein	log10	-3	5		1			0
r28449_k0	r28449_k0	log10	-3	5		1			0
r2845_k_GeneSpecificScaling	r2845_k_GeneSpecificScaling	log10	-3	5		1			0
r2845_k_RPKM2protein	r2845_k_RPKM2protein	log10	-3	5		1			0
r28450_k_GeneSpecificScaling	r28450_k_GeneSpecificScaling	log10	-3	5		1			0
r28450_k_RPKM2protein	r28450_k_RPKM2protein	log10	-3	5		1			0
r28451_k0	r28451_k0	log10	-3	5		1			0
r28452_k_GeneSpecificScaling	r28452_k_GeneSpecificScaling	log10	-3	5		1			0
r28452_k_RPKM2protein	r28452_k_RPKM2protein	log10	-3	5		1			0
r28453_k0	r28453_k0	log10	-3	5		1			0
r28454_k_GeneSpecificScaling	r28454_k_GeneSpecificScaling	log10	-3	5		1			0
r28454_k_RPKM2protein	r28454_k_RPKM2protein	log10	-3	5		1			0
r28455_k0	r28455_k0	log10	-3	5		1			0
r28456_k_GeneSpecificScaling	r28456_k_GeneSpecificScaling	log10	-3	5		1			0
r28456_k_RPKM2protein	r28456_k_RPKM2protein	log10	-3	5		1			0
r28457_k0	r28457_k0	log10	-3	5		1			0
r2846_k0	r2846_k0	log10	-3	5		1			0
r28462_k0	r28462_k0	log10	-3	5		1			0
r28463_k0	r28463_k0	log10	-3	5		1			0
r28464_k0	r28464_k0	log10	-3	5		1			0
r28465_k0	r28465_k0	log10	-3	5		1			0
r28478_k0	r28478_k0	log10	-3	5		1			0
r28478_kd	r28478_kd	log10	-3	5		1			0
r28479_k0	r28479_k0	log10	-3	5		1			0
r28479_kd	r28479_kd	log10	-3	5		1			0
r2848_k0	r2848_k0	log10	-3	5		1			0
r2848_kd	r2848_kd	log10	-3	5		1			0
r28480_k0	r28480_k0	log10	-3	5		1			0
r28480_kd	r28480_kd	log10	-3	5		1			0
r28481_k0	r28481_k0	log10	-3	5		1			0
r28482_k0	r28482_k0	log10	-3	5		1			0
r28483_k0	r28483_k0	log10	-3	5		1			0
r28484_k0	r28484_k0	log10	-3	5		1			0
r28485_k0	r28485_k0	log10	-3	5		1			0
r28485_kd	r28485_kd	log10	-3	5		1			0
r28486_k0	r28486_k0	log10	-3	5		1			0
r28487_k0	r28487_k0	log10	-3	5		1			0
r28488_k0	r28488_k0	log10	-3	5		1			0
r28488_kd	r28488_kd	log10	-3	5		1			0
r28489_k0	r28489_k0	log10	-3	5		1			0
r28489_kd	r28489_kd	log10	-3	5		1			0
r2849_k0	r2849_k0	log10	-3	5		1			0
r28490_k0	r28490_k0	log10	-3	5		1			0
r28491_k0	r28491_k0	log10	-3	5		1			0
r28492_k0	r28492_k0	log10	-3	5		1			0
r28493_k0	r28493_k0	log10	-3	5		1			0
r28494_k0	r28494_k0	log10	-3	5		1			0
r28495_k0	r28495_k0	log10	-3	5		1			0
r28496_k0	r28496_k0	log10	-3	5		1			0
r28497_k0	r28497_k0	log10	-3	5		1			0
r28498_k0	r28498_k0	log10	-3	5		1			0
r28498_kd	r28498_kd	log10	-3	5		1			0
r28499_k0	r28499_k0	log10	-3	5		1			0
r28500_k0	r28500_k0	log10	-3	5		1			0
r28501_k0	r28501_k0	log10	-3	5		1			0
r28502_k0	r28502_k0	log10	-3	5		1			0
r28503_k0	r28503_k0	log10	-3	5		1			0
r28504_k0	r28504_k0	log10	-3	5		1			0
r28505_k0	r28505_k0	log10	-3	5		1			0
r28505_kd	r28505_kd	log10	-3	5		1			0
r28506_k0	r28506_k0	log10	-3	5		1			0
r28506_kd	r28506_kd	log10	-3	5		1			0
r28507_k0	r28507_k0	log10	-3	5		1			0
r28508_k0	r28508_k0	log10	-3	5		1			0
r28509_k0	r28509_k0	log10	-3	5		1			0
r2851_kE1	r2851_kE1	log10	-3	5		1			0
r28510_k0	r28510_k0	log10	-3	5		1			0
r28511_k0	r28511_k0	log10	-3	5		1			0
r28512_k0	r28512_k0	log10	-3	5		1			0
r28513_k0	r28513_k0	log10	-3	5		1			0
r28513_kd	r28513_kd	log10	-3	5		1			0
r28514_k0	r28514_k0	log10	-3	5		1			0
r28514_kd	r28514_kd	log10	-3	5		1			0
r28515_k0	r28515_k0	log10	-3	5		1			0
r28516_k0	r28516_k0	log10	-3	5		1			0
r28517_k0	r28517_k0	log10	-3	5		1			0
r28518_k0	r28518_k0	log10	-3	5		1			0
r28519_k0	r28519_k0	log10	-3	5		1			0
r28520_k0	r28520_k0	log10	-3	5		1			0
r28521_k0	r28521_k0	log10	-3	5		1			0
r28521_kd	r28521_kd	log10	-3	5		1			0
r28522_k0	r28522_k0	log10	-3	5		1			0
r28522_kd	r28522_kd	log10	-3	5		1			0
r28523_k0	r28523_k0	log10	-3	5		1			0
r28524_k0	r28524_k0	log10	-3	5		1			0
r28525_k0	r28525_k0	log10	-3	5		1			0
r28526_k0	r28526_k0	log10	-3	5		1			0
r28527_k0	r28527_k0	log10	-3	5		1			0
r28528_k0	r28528_k0	log10	-3	5		1			0
r28529_k0	r28529_k0	log10	-3	5		1			0
r2853_k0	r2853_k0	log10	-3	5		1			0
r28531_k0	r28531_k0	log10	-3	5		1			0
r28531_kd	r28531_kd	log10	-3	5		1			0
r28532_k0	r28532_k0	log10	-3	5		1			0
r28532_kd	r28532_kd	log10	-3	5		1			0
r28533_k0	r28533_k0	log10	-3	5		1			0
r28533_kd	r28533_kd	log10	-3	5		1			0
r28534_k0	r28534_k0	log10	-3	5		1			0
r28534_kd	r28534_kd	log10	-3	5		1			0
r28535_k0	r28535_k0	log10	-3	5		1			0
r28535_kd	r28535_kd	log10	-3	5		1			0
r28536_k0	r28536_k0	log10	-3	5		1			0
r28536_kd	r28536_kd	log10	-3	5		1			0
r28537_k0	r28537_k0	log10	-3	5		1			0
r28537_kd	r28537_kd	log10	-3	5		1			0
r28538_k0	r28538_k0	log10	-3	5		1			0
r28538_kd	r28538_kd	log10	-3	5		1			0
r28539_k0	r28539_k0	log10	-3	5		1			0
r28539_kd	r28539_kd	log10	-3	5		1			0
r28540_k0	r28540_k0	log10	-3	5		1			0
r28540_kd	r28540_kd	log10	-3	5		1			0
r28541_k0	r28541_k0	log10	-3	5		1			0
r28541_kd	r28541_kd	log10	-3	5		1			0
r28542_k0	r28542_k0	log10	-3	5		1			0
r28542_kd	r28542_kd	log10	-3	5		1			0
r28543_k0	r28543_k0	log10	-3	5		1			0
r28543_kd	r28543_kd	log10	-3	5		1			0
r28545_k0	r28545_k0	log10	-3	5		1			0
r28546_k0	r28546_k0	log10	-3	5		1			0
r28547_k0	r28547_k0	log10	-3	5		1			0
r28548_k0	r28548_k0	log10	-3	5		1			0
r28549_k0	r28549_k0	log10	-3	5		1			0
r28550_k0	r28550_k0	log10	-3	5		1			0
r28551_k0	r28551_k0	log10	-3	5		1			0
r28552_k0	r28552_k0	log10	-3	5		1			0
r28553_k0	r28553_k0	log10	-3	5		1			0
r28554_k0	r28554_k0	log10	-3	5		1			0
r28555_k0	r28555_k0	log10	-3	5		1			0
r28556_k0	r28556_k0	log10	-3	5		1			0
r28557_k0	r28557_k0	log10	-3	5		1			0
r2856_k0	r2856_k0	log10	-3	5		1			0
r2856_kd	r2856_kd	log10	-3	5		1			0
r28562_k0	r28562_k0	log10	-3	5		1			0
r28562_kd	r28562_kd	log10	-3	5		1			0
r28564_k0	r28564_k0	log10	-3	5		1			0
r28568_k0	r28568_k0	log10	-3	5		1			0
r28569_k0	r28569_k0	log10	-3	5		1			0
r2857_k0	r2857_k0	log10	-3	5		1			0
r2857_kd	r2857_kd	log10	-3	5		1			0
r28570_k0	r28570_k0	log10	-3	5		1			0
r28570_kd	r28570_kd	log10	-3	5		1			0
r28572_k0	r28572_k0	log10	-3	5		1			0
r28574_k0	r28574_k0	log10	-3	5		1			0
r28575_k0	r28575_k0	log10	-3	5		1			0
r28578_k0	r28578_k0	log10	-3	5		1			0
r28578_kd	r28578_kd	log10	-3	5		1			0
r28580_k0	r28580_k0	log10	-3	5		1			0
r28581_k0	r28581_k0	log10	-3	5		1			0
r28581_kd	r28581_kd	log10	-3	5		1			0
r28582_k0	r28582_k0	log10	-3	5		1			0
r28583_k0	r28583_k0	log10	-3	5		1			0
r28584_k0	r28584_k0	log10	-3	5		1			0
r28585_k0	r28585_k0	log10	-3	5		1			0
r28585_kd	r28585_kd	log10	-3	5		1			0
r28586_k0	r28586_k0	log10	-3	5		1			0
r28587_k0	r28587_k0	log10	-3	5		1			0
r28588_k0	r28588_k0	log10	-3	5		1			0
r28589_k0	r28589_k0	log10	-3	5		1			0
r28589_kd	r28589_kd	log10	-3	5		1			0
r28590_k0	r28590_k0	log10	-3	5		1			0
r28591_k0	r28591_k0	log10	-3	5		1			0
r28592_k0	r28592_k0	log10	-3	5		1			0
r28593_k0	r28593_k0	log10	-3	5		1			0
r28593_kd	r28593_kd	log10	-3	5		1			0
r28594_k0	r28594_k0	log10	-3	5		1			0
r28594_kd	r28594_kd	log10	-3	5		1			0
r28595_k0	r28595_k0	log10	-3	5		1			0
r28595_kd	r28595_kd	log10	-3	5		1			0
r28596_k0	r28596_k0	log10	-3	5		1			0
r28597_k0	r28597_k0	log10	-3	5		1			0
r28598_k0	r28598_k0	log10	-3	5		1			0
r28599_k0	r28599_k0	log10	-3	5		1			0
r28600_k0	r28600_k0	log10	-3	5		1			0
r28601_k0	r28601_k0	log10	-3	5		1			0
r28602_k0	r28602_k0	log10	-3	5		1			0
r28603_k0	r28603_k0	log10	-3	5		1			0
r28603_kd	r28603_kd	log10	-3	5		1			0
r28604_k0	r28604_k0	log10	-3	5		1			0
r28604_kd	r28604_kd	log10	-3	5		1			0
r28605_k0	r28605_k0	log10	-3	5		1			0
r28605_kd	r28605_kd	log10	-3	5		1			0
r28606_k0	r28606_k0	log10	-3	5		1			0
r28606_kd	r28606_kd	log10	-3	5		1			0
r28607_k0	r28607_k0	log10	-3	5		1			0
r28608_k0	r28608_k0	log10	-3	5		1			0
r28609_k0	r28609_k0	log10	-3	5		1			0
r28610_k0	r28610_k0	log10	-3	5		1			0
r28611_k0	r28611_k0	log10	-3	5		1			0
r28612_k0	r28612_k0	log10	-3	5		1			0
r28613_k0	r28613_k0	log10	-3	5		1			0
r28614_k0	r28614_k0	log10	-3	5		1			0
r28614_kd	r28614_kd	log10	-3	5		1			0
r28615_k0	r28615_k0	log10	-3	5		1			0
r28615_kd	r28615_kd	log10	-3	5		1			0
r28616_k0	r28616_k0	log10	-3	5		1			0
r28616_kd	r28616_kd	log10	-3	5		1			0
r28617_k0	r28617_k0	log10	-3	5		1			0
r28617_kd	r28617_kd	log10	-3	5		1			0
r28618_k0	r28618_k0	log10	-3	5		1			0
r28619_k0	r28619_k0	log10	-3	5		1			0
r28620_k0	r28620_k0	log10	-3	5		1			0
r28621_k0	r28621_k0	log10	-3	5		1			0
r28622_k0	r28622_k0	log10	-3	5		1			0
r28623_k0	r28623_k0	log10	-3	5		1			0
r28624_k0	r28624_k0	log10	-3	5		1			0
r28624_kd	r28624_kd	log10	-3	5		1			0
r28625_k0	r28625_k0	log10	-3	5		1			0
r28626_k0	r28626_k0	log10	-3	5		1			0
r28627_k0	r28627_k0	log10	-3	5		1			0
r28628_k0	r28628_k0	log10	-3	5		1			0
r28628_kd	r28628_kd	log10	-3	5		1			0
r28629_k0	r28629_k0	log10	-3	5		1			0
r28630_k0	r28630_k0	log10	-3	5		1			0
r28631_k0	r28631_k0	log10	-3	5		1			0
r28632_k0	r28632_k0	log10	-3	5		1			0
r28632_kd	r28632_kd	log10	-3	5		1			0
r28633_k0	r28633_k0	log10	-3	5		1			0
r28635_kE3	r28635_kE3	log10	-3	5		1			0
r28635_kE2	r28635_kE2	log10	-3	5		1			0
r28635_kE1	r28635_kE1	log10	-3	5		1			0
r28636_kE3	r28636_kE3	log10	-3	5		1			0
r28636_kE2	r28636_kE2	log10	-3	5		1			0
r28636_kE1	r28636_kE1	log10	-3	5		1			0
r28637_k0	r28637_k0	log10	-3	5		1			0
r28638_kE3	r28638_kE3	log10	-3	5		1			0
r28638_kE2	r28638_kE2	log10	-3	5		1			0
r28638_kE1	r28638_kE1	log10	-3	5		1			0
r28639_kE3	r28639_kE3	log10	-3	5		1			0
r28639_kE2	r28639_kE2	log10	-3	5		1			0
r28639_kE1	r28639_kE1	log10	-3	5		1			0
r28642_k0	r28642_k0	log10	-3	5		1			0
r28643_k0	r28643_k0	log10	-3	5		1			0
r28644_k0	r28644_k0	log10	-3	5		1			0
r28645_k0	r28645_k0	log10	-3	5		1			0
r28646_k0	r28646_k0	log10	-3	5		1			0
r28647_k0	r28647_k0	log10	-3	5		1			0
r28648_k0	r28648_k0	log10	-3	5		1			0
r28648_kd	r28648_kd	log10	-3	5		1			0
r28649_k0	r28649_k0	log10	-3	5		1			0
r28650_k0	r28650_k0	log10	-3	5		1			0
r28651_k0	r28651_k0	log10	-3	5		1			0
r28652_k0	r28652_k0	log10	-3	5		1			0
r28652_kd	r28652_kd	log10	-3	5		1			0
r28653_k0	r28653_k0	log10	-3	5		1			0
r28654_k0	r28654_k0	log10	-3	5		1			0
r28655_k0	r28655_k0	log10	-3	5		1			0
r28656_k0	r28656_k0	log10	-3	5		1			0
r28656_kd	r28656_kd	log10	-3	5		1			0
r28657_k0	r28657_k0	log10	-3	5		1			0
r28658_k0	r28658_k0	log10	-3	5		1			0
r28658_kd	r28658_kd	log10	-3	5		1			0
r28659_k0	r28659_k0	log10	-3	5		1			0
r28661_k0	r28661_k0	log10	-3	5		1			0
r28661_kd	r28661_kd	log10	-3	5		1			0
r28662_k0	r28662_k0	log10	-3	5		1			0
r28663_k0	r28663_k0	log10	-3	5		1			0
r28664_k0	r28664_k0	log10	-3	5		1			0
r28665_k0	r28665_k0	log10	-3	5		1			0
r28665_kd	r28665_kd	log10	-3	5		1			0
r28666_k0	r28666_k0	log10	-3	5		1			0
r28667_k0	r28667_k0	log10	-3	5		1			0
r28668_k0	r28668_k0	log10	-3	5		1			0
r28669_k0	r28669_k0	log10	-3	5		1			0
r28669_kd	r28669_kd	log10	-3	5		1			0
r28670_k0	r28670_k0	log10	-3	5		1			0
r28671_kE3	r28671_kE3	log10	-3	5		1			0
r28671_kE2	r28671_kE2	log10	-3	5		1			0
r28671_kE1	r28671_kE1	log10	-3	5		1			0
r28672_k0	r28672_k0	log10	-3	5		1			0
r28673_k0	r28673_k0	log10	-3	5		1			0
r28674_k0	r28674_k0	log10	-3	5		1			0
r28675_k0	r28675_k0	log10	-3	5		1			0
r28676_k0	r28676_k0	log10	-3	5		1			0
r28677_k0	r28677_k0	log10	-3	5		1			0
r28678_k0	r28678_k0	log10	-3	5		1			0
r28678_kd	r28678_kd	log10	-3	5		1			0
r28679_k0	r28679_k0	log10	-3	5		1			0
r28679_kd	r28679_kd	log10	-3	5		1			0
r28680_k0	r28680_k0	log10	-3	5		1			0
r28680_kd	r28680_kd	log10	-3	5		1			0
r28681_k0	r28681_k0	log10	-3	5		1			0
r28681_kd	r28681_kd	log10	-3	5		1			0
r28682_k0	r28682_k0	log10	-3	5		1			0
r28682_kd	r28682_kd	log10	-3	5		1			0
r28683_k0	r28683_k0	log10	-3	5		1			0
r28683_kd	r28683_kd	log10	-3	5		1			0
r28684_k0	r28684_k0	log10	-3	5		1			0
r28685_k0	r28685_k0	log10	-3	5		1			0
r28686_k0	r28686_k0	log10	-3	5		1			0
r28687_k0	r28687_k0	log10	-3	5		1			0
r28688_k0	r28688_k0	log10	-3	5		1			0
r28689_k0	r28689_k0	log10	-3	5		1			0
r28690_k0	r28690_k0	log10	-3	5		1			0
r28691_k0	r28691_k0	log10	-3	5		1			0
r28692_k0	r28692_k0	log10	-3	5		1			0
r28693_k0	r28693_k0	log10	-3	5		1			0
r28694_k0	r28694_k0	log10	-3	5		1			0
r28695_k0	r28695_k0	log10	-3	5		1			0
r28696_k0	r28696_k0	log10	-3	5		1			0
r28697_k0	r28697_k0	log10	-3	5		1			0
r28698_kE3	r28698_kE3	log10	-3	5		1			0
r28698_kE2	r28698_kE2	log10	-3	5		1			0
r28698_kE1	r28698_kE1	log10	-3	5		1			0
r28699_kE3	r28699_kE3	log10	-3	5		1			0
r28699_kE2	r28699_kE2	log10	-3	5		1			0
r28699_kE1	r28699_kE1	log10	-3	5		1			0
r2870_k0	r2870_k0	log10	-3	5		1			0
r2870_kd	r2870_kd	log10	-3	5		1			0
r28700_k0	r28700_k0	log10	-3	5		1			0
r28701_k0	r28701_k0	log10	-3	5		1			0
r28702_k0	r28702_k0	log10	-3	5		1			0
r28703_k0	r28703_k0	log10	-3	5		1			0
r28704_k0	r28704_k0	log10	-3	5		1			0
r28704_kd	r28704_kd	log10	-3	5		1			0
r28705_k0	r28705_k0	log10	-3	5		1			0
r28705_kd	r28705_kd	log10	-3	5		1			0
r28706_k0	r28706_k0	log10	-3	5		1			0
r28706_kd	r28706_kd	log10	-3	5		1			0
r28707_k0	r28707_k0	log10	-3	5		1			0
r28707_kd	r28707_kd	log10	-3	5		1			0
r28708_k0	r28708_k0	log10	-3	5		1			0
r28708_kd	r28708_kd	log10	-3	5		1			0
r28709_k0	r28709_k0	log10	-3	5		1			0
r28709_kd	r28709_kd	log10	-3	5		1			0
r2871_k0	r2871_k0	log10	-3	5		1			0
r2871_kd	r2871_kd	log10	-3	5		1			0
r28710_k0	r28710_k0	log10	-3	5		1			0
r28711_k0	r28711_k0	log10	-3	5		1			0
r28712_k0	r28712_k0	log10	-3	5		1			0
r28713_k0	r28713_k0	log10	-3	5		1			0
r28714_k0	r28714_k0	log10	-3	5		1			0
r28715_k0	r28715_k0	log10	-3	5		1			0
r28716_k0	r28716_k0	log10	-3	5		1			0
r28717_k0	r28717_k0	log10	-3	5		1			0
r28718_k0	r28718_k0	log10	-3	5		1			0
r28719_k0	r28719_k0	log10	-3	5		1			0
r28720_k0	r28720_k0	log10	-3	5		1			0
r28721_k0	r28721_k0	log10	-3	5		1			0
r28722_k0	r28722_k0	log10	-3	5		1			0
r28723_k0	r28723_k0	log10	-3	5		1			0
r28724_kE3	r28724_kE3	log10	-3	5		1			0
r28724_kE2	r28724_kE2	log10	-3	5		1			0
r28724_kE1	r28724_kE1	log10	-3	5		1			0
r28725_kE3	r28725_kE3	log10	-3	5		1			0
r28725_kE2	r28725_kE2	log10	-3	5		1			0
r28725_kE1	r28725_kE1	log10	-3	5		1			0
r28726_k0	r28726_k0	log10	-3	5		1			0
r28727_k0	r28727_k0	log10	-3	5		1			0
r28728_k0	r28728_k0	log10	-3	5		1			0
r28729_k0	r28729_k0	log10	-3	5		1			0
r2873_k0	r2873_k0	log10	-3	5		1			0
r28730_k0	r28730_k0	log10	-3	5		1			0
r28730_kd	r28730_kd	log10	-3	5		1			0
r28731_k0	r28731_k0	log10	-3	5		1			0
r28731_kd	r28731_kd	log10	-3	5		1			0
r28732_k0	r28732_k0	log10	-3	5		1			0
r28732_kd	r28732_kd	log10	-3	5		1			0
r28733_k0	r28733_k0	log10	-3	5		1			0
r28733_kd	r28733_kd	log10	-3	5		1			0
r28734_k0	r28734_k0	log10	-3	5		1			0
r28734_kd	r28734_kd	log10	-3	5		1			0
r28735_k0	r28735_k0	log10	-3	5		1			0
r28735_kd	r28735_kd	log10	-3	5		1			0
r28736_k0	r28736_k0	log10	-3	5		1			0
r28737_k0	r28737_k0	log10	-3	5		1			0
r28738_k0	r28738_k0	log10	-3	5		1			0
r28739_k0	r28739_k0	log10	-3	5		1			0
r28740_k0	r28740_k0	log10	-3	5		1			0
r28741_k0	r28741_k0	log10	-3	5		1			0
r28742_k0	r28742_k0	log10	-3	5		1			0
r28743_k0	r28743_k0	log10	-3	5		1			0
r28744_k0	r28744_k0	log10	-3	5		1			0
r28745_k0	r28745_k0	log10	-3	5		1			0
r28746_k0	r28746_k0	log10	-3	5		1			0
r28747_k0	r28747_k0	log10	-3	5		1			0
r28748_k0	r28748_k0	log10	-3	5		1			0
r28749_k0	r28749_k0	log10	-3	5		1			0
r28750_kE3	r28750_kE3	log10	-3	5		1			0
r28750_kE2	r28750_kE2	log10	-3	5		1			0
r28750_kE1	r28750_kE1	log10	-3	5		1			0
r28751_kE3	r28751_kE3	log10	-3	5		1			0
r28751_kE2	r28751_kE2	log10	-3	5		1			0
r28751_kE1	r28751_kE1	log10	-3	5		1			0
r28752_k0	r28752_k0	log10	-3	5		1			0
r28753_k0	r28753_k0	log10	-3	5		1			0
r28754_k0	r28754_k0	log10	-3	5		1			0
r28755_k0	r28755_k0	log10	-3	5		1			0
r28756_k0	r28756_k0	log10	-3	5		1			0
r28756_kd	r28756_kd	log10	-3	5		1			0
r28757_k0	r28757_k0	log10	-3	5		1			0
r28757_kd	r28757_kd	log10	-3	5		1			0
r28758_k0	r28758_k0	log10	-3	5		1			0
r28758_kd	r28758_kd	log10	-3	5		1			0
r28759_k0	r28759_k0	log10	-3	5		1			0
r28759_kd	r28759_kd	log10	-3	5		1			0
r28760_k0	r28760_k0	log10	-3	5		1			0
r28760_kd	r28760_kd	log10	-3	5		1			0
r28761_k0	r28761_k0	log10	-3	5		1			0
r28761_kd	r28761_kd	log10	-3	5		1			0
r28762_k0	r28762_k0	log10	-3	5		1			0
r28763_k0	r28763_k0	log10	-3	5		1			0
r28764_k0	r28764_k0	log10	-3	5		1			0
r28765_k0	r28765_k0	log10	-3	5		1			0
r28766_k0	r28766_k0	log10	-3	5		1			0
r28767_k0	r28767_k0	log10	-3	5		1			0
r28768_k0	r28768_k0	log10	-3	5		1			0
r28769_k0	r28769_k0	log10	-3	5		1			0
r28770_k0	r28770_k0	log10	-3	5		1			0
r28771_k0	r28771_k0	log10	-3	5		1			0
r28772_k0	r28772_k0	log10	-3	5		1			0
r28773_k0	r28773_k0	log10	-3	5		1			0
r28774_k0	r28774_k0	log10	-3	5		1			0
r28775_k0	r28775_k0	log10	-3	5		1			0
r28776_kE3	r28776_kE3	log10	-3	5		1			0
r28776_kE2	r28776_kE2	log10	-3	5		1			0
r28776_kE1	r28776_kE1	log10	-3	5		1			0
r28777_kE3	r28777_kE3	log10	-3	5		1			0
r28777_kE2	r28777_kE2	log10	-3	5		1			0
r28777_kE1	r28777_kE1	log10	-3	5		1			0
r28778_k0	r28778_k0	log10	-3	5		1			0
r28779_k0	r28779_k0	log10	-3	5		1			0
r28780_k0	r28780_k0	log10	-3	5		1			0
r28781_k0	r28781_k0	log10	-3	5		1			0
r28782_k0	r28782_k0	log10	-3	5		1			0
r28782_kd	r28782_kd	log10	-3	5		1			0
r28783_k0	r28783_k0	log10	-3	5		1			0
r28783_kd	r28783_kd	log10	-3	5		1			0
r28784_k0	r28784_k0	log10	-3	5		1			0
r28784_kd	r28784_kd	log10	-3	5		1			0
r28785_k0	r28785_k0	log10	-3	5		1			0
r28785_kd	r28785_kd	log10	-3	5		1			0
r28786_k0	r28786_k0	log10	-3	5		1			0
r28786_kd	r28786_kd	log10	-3	5		1			0
r28787_k0	r28787_k0	log10	-3	5		1			0
r28787_kd	r28787_kd	log10	-3	5		1			0
r28788_k0	r28788_k0	log10	-3	5		1			0
r28789_k0	r28789_k0	log10	-3	5		1			0
r2879_kE6	r2879_kE6	log10	-3	5		1			0
r2879_kE5	r2879_kE5	log10	-3	5		1			0
r2879_kE4	r2879_kE4	log10	-3	5		1			0
r2879_kE3	r2879_kE3	log10	-3	5		1			0
r2879_kE2	r2879_kE2	log10	-3	5		1			0
r2879_kE1	r2879_kE1	log10	-3	5		1			0
r28790_k0	r28790_k0	log10	-3	5		1			0
r28791_k0	r28791_k0	log10	-3	5		1			0
r28792_k0	r28792_k0	log10	-3	5		1			0
r28793_k0	r28793_k0	log10	-3	5		1			0
