parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	priorType	priorParameters	hierarchicalOptimization
p_r_26438_kd	p_r_26438_kd	log10	-3	5	1.0	1			0
p_r_26439_k0	p_r_26439_k0	log10	-3	5	1.0	1			0
p_r_26439_kd	p_r_26439_kd	log10	-3	5	1.0	1			0
p_r_26440_k0	p_r_26440_k0	log10	-3	5	1.0	1			0
p_r_26440_kd	p_r_26440_kd	log10	-3	5	1.0	1			0
p_r_26441_k0	p_r_26441_k0	log10	-3	5	1.0	1			0
p_r_26441_kd	p_r_26441_kd	log10	-3	5	1.0	1			0
p_r_26442_k0	p_r_26442_k0	log10	-3	5	1.0	1			0
p_r_26442_kd	p_r_26442_kd	log10	-3	5	1.0	1			0
p_r_26443_k0	p_r_26443_k0	log10	-3	5	1.0	1			0
p_r_26443_kd	p_r_26443_kd	log10	-3	5	1.0	1			0
p_r_26444_k0	p_r_26444_k0	log10	-3	5	1.0	1			0
p_r_26445_k0	p_r_26445_k0	log10	-3	5	1.0	1			0
p_r_26446_k0	p_r_26446_k0	log10	-3	5	1.0	1			0
p_r_26447_k0	p_r_26447_k0	log10	-3	5	1.0	1			0
p_r_26448_k0	p_r_26448_k0	log10	-3	5	1.0	1			0
p_r_26450_kE3	p_r_26450_kE3	log10	-3	5	1.0	1			0
p_r_26450_kE2	p_r_26450_kE2	log10	-3	5	1.0	1			0
p_r_26450_kE1	p_r_26450_kE1	log10	-3	5	1.0	1			0
p_r_26451_kE1	p_r_26451_kE1	log10	-3	5	1.0	1			0
p_r_26451_kd	p_r_26451_kd	log10	-3	5	1.0	1			0
p_r_26452_kE1	p_r_26452_kE1	log10	-3	5	1.0	1			0
p_r_26452_kd	p_r_26452_kd	log10	-3	5	1.0	1			0
p_r_26453_kE1	p_r_26453_kE1	log10	-3	5	1.0	1			0
p_r_26453_kd	p_r_26453_kd	log10	-3	5	1.0	1			0
p_r_26454_k0	p_r_26454_k0	log10	-3	5	1.0	1			0
p_r_26455_kE1	p_r_26455_kE1	log10	-3	5	1.0	1			0
p_r_26456_k_GeneSpecificScaling	p_r_26456_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_26457_k0	p_r_26457_k0	log10	-3	5	1.0	1			0
p_r_26458_k0	p_r_26458_k0	log10	-3	5	1.0	1			0
p_r_26458_kd	p_r_26458_kd	log10	-3	5	1.0	1			0
p_r_26459_k0	p_r_26459_k0	log10	-3	5	1.0	1			0
p_r_26459_kd	p_r_26459_kd	log10	-3	5	1.0	1			0
p_r_26460_k0	p_r_26460_k0	log10	-3	5	1.0	1			0
p_r_26460_kd	p_r_26460_kd	log10	-3	5	1.0	1			0
p_r_26461_k0	p_r_26461_k0	log10	-3	5	1.0	1			0
p_r_26461_kd	p_r_26461_kd	log10	-3	5	1.0	1			0
p_r_26462_k0	p_r_26462_k0	log10	-3	5	1.0	1			0
p_r_26462_kd	p_r_26462_kd	log10	-3	5	1.0	1			0
p_r_26463_kE1	p_r_26463_kE1	log10	-3	5	1.0	1			0
p_r_26463_kd	p_r_26463_kd	log10	-3	5	1.0	1			0
p_r_26464_kE1	p_r_26464_kE1	log10	-3	5	1.0	1			0
p_r_26464_kd	p_r_26464_kd	log10	-3	5	1.0	1			0
p_r_26465_kE1	p_r_26465_kE1	log10	-3	5	1.0	1			0
p_r_26466_kE1	p_r_26466_kE1	log10	-3	5	1.0	1			0
p_r_26466_kd	p_r_26466_kd	log10	-3	5	1.0	1			0
p_r_26467_k0	p_r_26467_k0	log10	-3	5	1.0	1			0
p_r_26468_k0	p_r_26468_k0	log10	-3	5	1.0	1			0
p_r_26469_k0	p_r_26469_k0	log10	-3	5	1.0	1			0
p_r_26470_k0	p_r_26470_k0	log10	-3	5	1.0	1			0
p_r_26471_k0	p_r_26471_k0	log10	-3	5	1.0	1			0
p_r_26472_k0	p_r_26472_k0	log10	-3	5	1.0	1			0
p_r_26473_k0	p_r_26473_k0	log10	-3	5	1.0	1			0
p_r_26473_kd	p_r_26473_kd	log10	-3	5	1.0	1			0
p_r_26475_kE3	p_r_26475_kE3	log10	-3	5	1.0	1			0
p_r_26475_kE2	p_r_26475_kE2	log10	-3	5	1.0	1			0
p_r_26475_kE1	p_r_26475_kE1	log10	-3	5	1.0	1			0
p_r_26480_k_GeneSpecificScaling	p_r_26480_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_26481_k0	p_r_26481_k0	log10	-3	5	1.0	1			0
p_r_26482_k0	p_r_26482_k0	log10	-3	5	1.0	1			0
p_r_26482_kd	p_r_26482_kd	log10	-3	5	1.0	1			0
p_r_26483_k0	p_r_26483_k0	log10	-3	5	1.0	1			0
p_r_26483_kd	p_r_26483_kd	log10	-3	5	1.0	1			0
p_r_26484_k0	p_r_26484_k0	log10	-3	5	1.0	1			0
p_r_26484_kd	p_r_26484_kd	log10	-3	5	1.0	1			0
p_r_26485_k0	p_r_26485_k0	log10	-3	5	1.0	1			0
p_r_26485_kd	p_r_26485_kd	log10	-3	5	1.0	1			0
p_r_26486_k0	p_r_26486_k0	log10	-3	5	1.0	1			0
p_r_26486_kd	p_r_26486_kd	log10	-3	5	1.0	1			0
p_r_26487_kE1	p_r_26487_kE1	log10	-3	5	1.0	1			0
p_r_26487_kd	p_r_26487_kd	log10	-3	5	1.0	1			0
p_r_26488_kE1	p_r_26488_kE1	log10	-3	5	1.0	1			0
p_r_26488_kd	p_r_26488_kd	log10	-3	5	1.0	1			0
p_r_26489_kE1	p_r_26489_kE1	log10	-3	5	1.0	1			0
p_r_26490_kE1	p_r_26490_kE1	log10	-3	5	1.0	1			0
p_r_26490_kd	p_r_26490_kd	log10	-3	5	1.0	1			0
p_r_26491_k0	p_r_26491_k0	log10	-3	5	1.0	1			0
p_r_26492_k0	p_r_26492_k0	log10	-3	5	1.0	1			0
p_r_26493_k0	p_r_26493_k0	log10	-3	5	1.0	1			0
p_r_26494_k0	p_r_26494_k0	log10	-3	5	1.0	1			0
p_r_26495_k0	p_r_26495_k0	log10	-3	5	1.0	1			0
p_r_26496_k0	p_r_26496_k0	log10	-3	5	1.0	1			0
p_r_26497_kE3	p_r_26497_kE3	log10	-3	5	1.0	1			0
p_r_26497_kE2	p_r_26497_kE2	log10	-3	5	1.0	1			0
p_r_26497_kE1	p_r_26497_kE1	log10	-3	5	1.0	1			0
p_r_26499_k0	p_r_26499_k0	log10	-3	5	1.0	1			0
p_r_26499_kd	p_r_26499_kd	log10	-3	5	1.0	1			0
p_r_26500_k_GeneSpecificScaling	p_r_26500_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_26501_k0	p_r_26501_k0	log10	-3	5	1.0	1			0
p_r_26502_k0	p_r_26502_k0	log10	-3	5	1.0	1			0
p_r_26502_kd	p_r_26502_kd	log10	-3	5	1.0	1			0
p_r_26503_k0	p_r_26503_k0	log10	-3	5	1.0	1			0
p_r_26503_kd	p_r_26503_kd	log10	-3	5	1.0	1			0
p_r_26504_k0	p_r_26504_k0	log10	-3	5	1.0	1			0
p_r_26504_kd	p_r_26504_kd	log10	-3	5	1.0	1			0
p_r_26505_k0	p_r_26505_k0	log10	-3	5	1.0	1			0
p_r_26505_kd	p_r_26505_kd	log10	-3	5	1.0	1			0
p_r_26506_k0	p_r_26506_k0	log10	-3	5	1.0	1			0
p_r_26506_kd	p_r_26506_kd	log10	-3	5	1.0	1			0
p_r_26507_kE1	p_r_26507_kE1	log10	-3	5	1.0	1			0
p_r_26507_kd	p_r_26507_kd	log10	-3	5	1.0	1			0
p_r_26508_kE1	p_r_26508_kE1	log10	-3	5	1.0	1			0
p_r_26508_kd	p_r_26508_kd	log10	-3	5	1.0	1			0
p_r_26509_kE1	p_r_26509_kE1	log10	-3	5	1.0	1			0
p_r_26510_kE1	p_r_26510_kE1	log10	-3	5	1.0	1			0
p_r_26510_kd	p_r_26510_kd	log10	-3	5	1.0	1			0
p_r_26511_k0	p_r_26511_k0	log10	-3	5	1.0	1			0
p_r_26512_k0	p_r_26512_k0	log10	-3	5	1.0	1			0
p_r_26513_k0	p_r_26513_k0	log10	-3	5	1.0	1			0
p_r_26514_k0	p_r_26514_k0	log10	-3	5	1.0	1			0
p_r_26515_k0	p_r_26515_k0	log10	-3	5	1.0	1			0
p_r_26516_k0	p_r_26516_k0	log10	-3	5	1.0	1			0
p_r_26517_kE3	p_r_26517_kE3	log10	-3	5	1.0	1			0
p_r_26517_kE2	p_r_26517_kE2	log10	-3	5	1.0	1			0
p_r_26517_kE1	p_r_26517_kE1	log10	-3	5	1.0	1			0
p_r_26519_k0	p_r_26519_k0	log10	-3	5	1.0	1			0
p_r_26519_kd	p_r_26519_kd	log10	-3	5	1.0	1			0
p_r_26542_k_GeneSpecificScaling	p_r_26542_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_26543_k0	p_r_26543_k0	log10	-3	5	1.0	1			0
p_r_26544_k0	p_r_26544_k0	log10	-3	5	1.0	1			0
p_r_26544_kd	p_r_26544_kd	log10	-3	5	1.0	1			0
p_r_26545_k0	p_r_26545_k0	log10	-3	5	1.0	1			0
p_r_26545_kd	p_r_26545_kd	log10	-3	5	1.0	1			0
p_r_26546_k0	p_r_26546_k0	log10	-3	5	1.0	1			0
p_r_26546_kd	p_r_26546_kd	log10	-3	5	1.0	1			0
p_r_26547_k0	p_r_26547_k0	log10	-3	5	1.0	1			0
p_r_26547_kd	p_r_26547_kd	log10	-3	5	1.0	1			0
p_r_26548_k0	p_r_26548_k0	log10	-3	5	1.0	1			0
p_r_26548_kd	p_r_26548_kd	log10	-3	5	1.0	1			0
p_r_26549_k0	p_r_26549_k0	log10	-3	5	1.0	1			0
p_r_26550_k0	p_r_26550_k0	log10	-3	5	1.0	1			0
p_r_26551_k0	p_r_26551_k0	log10	-3	5	1.0	1			0
p_r_26552_k0	p_r_26552_k0	log10	-3	5	1.0	1			0
p_r_26553_k0	p_r_26553_k0	log10	-3	5	1.0	1			0
p_r_26554_k0	p_r_26554_k0	log10	-3	5	1.0	1			0
p_r_26555_k0	p_r_26555_k0	log10	-3	5	1.0	1			0
p_r_26555_kd	p_r_26555_kd	log10	-3	5	1.0	1			0
p_r_26557_kE3	p_r_26557_kE3	log10	-3	5	1.0	1			0
p_r_26557_kE2	p_r_26557_kE2	log10	-3	5	1.0	1			0
p_r_26557_kE1	p_r_26557_kE1	log10	-3	5	1.0	1			0
p_r_26558_kE1	p_r_26558_kE1	log10	-3	5	1.0	1			0
p_r_26558_kd	p_r_26558_kd	log10	-3	5	1.0	1			0
p_r_26559_kE1	p_r_26559_kE1	log10	-3	5	1.0	1			0
p_r_26559_kd	p_r_26559_kd	log10	-3	5	1.0	1			0
p_r_26560_kE1	p_r_26560_kE1	log10	-3	5	1.0	1			0
p_r_26560_kd	p_r_26560_kd	log10	-3	5	1.0	1			0
p_r_26561_kE1	p_r_26561_kE1	log10	-3	5	1.0	1			0
p_r_26561_kd	p_r_26561_kd	log10	-3	5	1.0	1			0
p_r_26562_k_GeneSpecificScaling	p_r_26562_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_26563_k0	p_r_26563_k0	log10	-3	5	1.0	1			0
p_r_26564_k0	p_r_26564_k0	log10	-3	5	1.0	1			0
p_r_26564_kd	p_r_26564_kd	log10	-3	5	1.0	1			0
p_r_26565_k0	p_r_26565_k0	log10	-3	5	1.0	1			0
p_r_26565_kd	p_r_26565_kd	log10	-3	5	1.0	1			0
p_r_26566_k0	p_r_26566_k0	log10	-3	5	1.0	1			0
p_r_26566_kd	p_r_26566_kd	log10	-3	5	1.0	1			0
p_r_26567_k0	p_r_26567_k0	log10	-3	5	1.0	1			0
p_r_26567_kd	p_r_26567_kd	log10	-3	5	1.0	1			0
p_r_26568_k0	p_r_26568_k0	log10	-3	5	1.0	1			0
p_r_26568_kd	p_r_26568_kd	log10	-3	5	1.0	1			0
p_r_26569_kE1	p_r_26569_kE1	log10	-3	5	1.0	1			0
p_r_26569_kd	p_r_26569_kd	log10	-3	5	1.0	1			0
p_r_26570_kE1	p_r_26570_kE1	log10	-3	5	1.0	1			0
p_r_26570_kd	p_r_26570_kd	log10	-3	5	1.0	1			0
p_r_26571_kE1	p_r_26571_kE1	log10	-3	5	1.0	1			0
p_r_26571_kd	p_r_26571_kd	log10	-3	5	1.0	1			0
p_r_26572_kE1	p_r_26572_kE1	log10	-3	5	1.0	1			0
p_r_26572_kd	p_r_26572_kd	log10	-3	5	1.0	1			0
p_r_26573_k0	p_r_26573_k0	log10	-3	5	1.0	1			0
p_r_26574_k0	p_r_26574_k0	log10	-3	5	1.0	1			0
p_r_26575_k0	p_r_26575_k0	log10	-3	5	1.0	1			0
p_r_26576_k0	p_r_26576_k0	log10	-3	5	1.0	1			0
p_r_26577_k0	p_r_26577_k0	log10	-3	5	1.0	1			0
p_r_26578_k0	p_r_26578_k0	log10	-3	5	1.0	1			0
p_r_26579_kE3	p_r_26579_kE3	log10	-3	5	1.0	1			0
p_r_26579_kE2	p_r_26579_kE2	log10	-3	5	1.0	1			0
p_r_26579_kE1	p_r_26579_kE1	log10	-3	5	1.0	1			0
p_r_26581_k0	p_r_26581_k0	log10	-3	5	1.0	1			0
p_r_26581_kd	p_r_26581_kd	log10	-3	5	1.0	1			0
p_r_26582_k_GeneSpecificScaling	p_r_26582_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_26583_k0	p_r_26583_k0	log10	-3	5	1.0	1			0
p_r_26584_k0	p_r_26584_k0	log10	-3	5	1.0	1			0
p_r_26584_kd	p_r_26584_kd	log10	-3	5	1.0	1			0
p_r_26585_k0	p_r_26585_k0	log10	-3	5	1.0	1			0
p_r_26585_kd	p_r_26585_kd	log10	-3	5	1.0	1			0
p_r_26586_k0	p_r_26586_k0	log10	-3	5	1.0	1			0
p_r_26586_kd	p_r_26586_kd	log10	-3	5	1.0	1			0
p_r_26587_k0	p_r_26587_k0	log10	-3	5	1.0	1			0
p_r_26587_kd	p_r_26587_kd	log10	-3	5	1.0	1			0
p_r_26588_k0	p_r_26588_k0	log10	-3	5	1.0	1			0
p_r_26588_kd	p_r_26588_kd	log10	-3	5	1.0	1			0
p_r_26589_kE1	p_r_26589_kE1	log10	-3	5	1.0	1			0
p_r_26589_kd	p_r_26589_kd	log10	-3	5	1.0	1			0
p_r_26590_k0	p_r_26590_k0	log10	-3	5	1.0	1			0
p_r_26591_k0	p_r_26591_k0	log10	-3	5	1.0	1			0
p_r_26592_k0	p_r_26592_k0	log10	-3	5	1.0	1			0
p_r_26593_k0	p_r_26593_k0	log10	-3	5	1.0	1			0
p_r_26594_k0	p_r_26594_k0	log10	-3	5	1.0	1			0
p_r_26595_k0	p_r_26595_k0	log10	-3	5	1.0	1			0
p_r_26596_kE3	p_r_26596_kE3	log10	-3	5	1.0	1			0
p_r_26596_kE2	p_r_26596_kE2	log10	-3	5	1.0	1			0
p_r_26596_kE1	p_r_26596_kE1	log10	-3	5	1.0	1			0
p_r_26598_kE1	p_r_26598_kE1	log10	-3	5	1.0	1			0
p_r_26598_kd	p_r_26598_kd	log10	-3	5	1.0	1			0
p_r_26599_kE1	p_r_26599_kE1	log10	-3	5	1.0	1			0
p_r_26599_kd	p_r_26599_kd	log10	-3	5	1.0	1			0
p_r_26600_kE1	p_r_26600_kE1	log10	-3	5	1.0	1			0
p_r_26600_kd	p_r_26600_kd	log10	-3	5	1.0	1			0
p_r_26601_k0	p_r_26601_k0	log10	-3	5	1.0	1			0
p_r_26601_kd	p_r_26601_kd	log10	-3	5	1.0	1			0
p_r_26602_k_GeneSpecificScaling	p_r_26602_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_26603_k0	p_r_26603_k0	log10	-3	5	1.0	1			0
p_r_26604_k0	p_r_26604_k0	log10	-3	5	1.0	1			0
p_r_26604_kd	p_r_26604_kd	log10	-3	5	1.0	1			0
p_r_26605_k0	p_r_26605_k0	log10	-3	5	1.0	1			0
p_r_26605_kd	p_r_26605_kd	log10	-3	5	1.0	1			0
p_r_26606_k0	p_r_26606_k0	log10	-3	5	1.0	1			0
p_r_26606_kd	p_r_26606_kd	log10	-3	5	1.0	1			0
p_r_26607_k0	p_r_26607_k0	log10	-3	5	1.0	1			0
p_r_26607_kd	p_r_26607_kd	log10	-3	5	1.0	1			0
p_r_26608_k0	p_r_26608_k0	log10	-3	5	1.0	1			0
p_r_26608_kd	p_r_26608_kd	log10	-3	5	1.0	1			0
p_r_26609_kE1	p_r_26609_kE1	log10	-3	5	1.0	1			0
p_r_26609_kd	p_r_26609_kd	log10	-3	5	1.0	1			0
p_r_26610_kE1	p_r_26610_kE1	log10	-3	5	1.0	1			0
p_r_26610_kd	p_r_26610_kd	log10	-3	5	1.0	1			0
p_r_26611_kE1	p_r_26611_kE1	log10	-3	5	1.0	1			0
p_r_26611_kd	p_r_26611_kd	log10	-3	5	1.0	1			0
p_r_26612_kE1	p_r_26612_kE1	log10	-3	5	1.0	1			0
p_r_26612_kd	p_r_26612_kd	log10	-3	5	1.0	1			0
p_r_26613_k0	p_r_26613_k0	log10	-3	5	1.0	1			0
p_r_26614_k0	p_r_26614_k0	log10	-3	5	1.0	1			0
p_r_26615_k0	p_r_26615_k0	log10	-3	5	1.0	1			0
p_r_26616_k0	p_r_26616_k0	log10	-3	5	1.0	1			0
p_r_26617_k0	p_r_26617_k0	log10	-3	5	1.0	1			0
p_r_26618_k0	p_r_26618_k0	log10	-3	5	1.0	1			0
p_r_26619_kE3	p_r_26619_kE3	log10	-3	5	1.0	1			0
p_r_26619_kE2	p_r_26619_kE2	log10	-3	5	1.0	1			0
p_r_26619_kE1	p_r_26619_kE1	log10	-3	5	1.0	1			0
p_r_26621_k0	p_r_26621_k0	log10	-3	5	1.0	1			0
p_r_26621_kd	p_r_26621_kd	log10	-3	5	1.0	1			0
p_r_27_k_GeneSpecificScaling	p_r_27_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_27349_k0	p_r_27349_k0	log10	-3	5	1.0	1			0
p_r_27350_k0	p_r_27350_k0	log10	-3	5	1.0	1			0
p_r_27351_k0	p_r_27351_k0	log10	-3	5	1.0	1			0
p_r_27352_k0	p_r_27352_k0	log10	-3	5	1.0	1			0
p_r_2778_k0	p_r_2778_k0	log10	-3	5	1.0	1			0
p_r_2778_kd	p_r_2778_kd	log10	-3	5	1.0	1			0
p_r_2779_k0	p_r_2779_k0	log10	-3	5	1.0	1			0
p_r_2779_kd	p_r_2779_kd	log10	-3	5	1.0	1			0
p_r_27948_kE13	p_r_27948_kE13	log10	-3	5	1.0	1			0
p_r_27948_kE12	p_r_27948_kE12	log10	-3	5	1.0	1			0
p_r_27948_kE11	p_r_27948_kE11	log10	-3	5	1.0	1			0
p_r_27948_kE10	p_r_27948_kE10	log10	-3	5	1.0	1			0
p_r_27948_kE16	p_r_27948_kE16	log10	-3	5	1.0	1			0
p_r_27948_kE15	p_r_27948_kE15	log10	-3	5	1.0	1			0
p_r_27948_kE14	p_r_27948_kE14	log10	-3	5	1.0	1			0
p_r_27948_kE9	p_r_27948_kE9	log10	-3	5	1.0	1			0
p_r_27948_kE8	p_r_27948_kE8	log10	-3	5	1.0	1			0
p_r_27948_kE7	p_r_27948_kE7	log10	-3	5	1.0	1			0
p_r_27948_kE6	p_r_27948_kE6	log10	-3	5	1.0	1			0
p_r_27948_kE5	p_r_27948_kE5	log10	-3	5	1.0	1			0
p_r_27948_kE4	p_r_27948_kE4	log10	-3	5	1.0	1			0
p_r_27948_kE3	p_r_27948_kE3	log10	-3	5	1.0	1			0
p_r_27948_kE2	p_r_27948_kE2	log10	-3	5	1.0	1			0
p_r_27948_kE1	p_r_27948_kE1	log10	-3	5	1.0	1			0
p_r_28_k0	p_r_28_k0	log10	-3	5	1.0	1			0
p_r_2805_k0	p_r_2805_k0	log10	-3	5	1.0	1			0
p_r_2806_k0	p_r_2806_k0	log10	-3	5	1.0	1			0
p_r_2807_k0	p_r_2807_k0	log10	-3	5	1.0	1			0
p_r_2808_k0	p_r_2808_k0	log10	-3	5	1.0	1			0
p_r_2809_k0	p_r_2809_k0	log10	-3	5	1.0	1			0
p_r_2812_k0	p_r_2812_k0	log10	-3	5	1.0	1			0
p_r_28244_k0	p_r_28244_k0	log10	-3	5	1.0	1			0
p_r_28244_kd	p_r_28244_kd	log10	-3	5	1.0	1			0
p_r_2825_k_GeneSpecificScaling	p_r_2825_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_2826_k0	p_r_2826_k0	log10	-3	5	1.0	1			0
p_r_2827_k0	p_r_2827_k0	log10	-3	5	1.0	1			0
p_r_2827_kd	p_r_2827_kd	log10	-3	5	1.0	1			0
p_r_28446_k_GeneSpecificScaling	p_r_28446_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_28447_k0	p_r_28447_k0	log10	-3	5	1.0	1			0
p_r_28448_k_GeneSpecificScaling	p_r_28448_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_28449_k0	p_r_28449_k0	log10	-3	5	1.0	1			0
p_r_2845_k_GeneSpecificScaling	p_r_2845_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_28450_k_GeneSpecificScaling	p_r_28450_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_28451_k0	p_r_28451_k0	log10	-3	5	1.0	1			0
p_r_28452_k_GeneSpecificScaling	p_r_28452_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_28453_k0	p_r_28453_k0	log10	-3	5	1.0	1			0
p_r_28454_k_GeneSpecificScaling	p_r_28454_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_28455_k0	p_r_28455_k0	log10	-3	5	1.0	1			0
p_r_28456_k_GeneSpecificScaling	p_r_28456_k_GeneSpecificScaling	log10	-3	5	1.0	1			0
p_r_28457_k0	p_r_28457_k0	log10	-3	5	1.0	1			0
p_r_2846_k0	p_r_2846_k0	log10	-3	5	1.0	1			0
p_r_28462_k0	p_r_28462_k0	log10	-3	5	1.0	1			0
p_r_28463_k0	p_r_28463_k0	log10	-3	5	1.0	1			0
p_r_28464_k0	p_r_28464_k0	log10	-3	5	1.0	1			0
p_r_28465_k0	p_r_28465_k0	log10	-3	5	1.0	1			0
p_r_28478_k0	p_r_28478_k0	log10	-3	5	1.0	1			0
p_r_28478_kd	p_r_28478_kd	log10	-3	5	1.0	1			0
p_r_28479_k0	p_r_28479_k0	log10	-3	5	1.0	1			0
p_r_28479_kd	p_r_28479_kd	log10	-3	5	1.0	1			0
p_r_2848_k0	p_r_2848_k0	log10	-3	5	1.0	1			0
p_r_2848_kd	p_r_2848_kd	log10	-3	5	1.0	1			0
p_r_28480_k0	p_r_28480_k0	log10	-3	5	1.0	1			0
p_r_28480_kd	p_r_28480_kd	log10	-3	5	1.0	1			0
p_r_28481_k0	p_r_28481_k0	log10	-3	5	1.0	1			0
p_r_28482_k0	p_r_28482_k0	log10	-3	5	1.0	1			0
p_r_28483_k0	p_r_28483_k0	log10	-3	5	1.0	1			0
p_r_28484_k0	p_r_28484_k0	log10	-3	5	1.0	1			0
p_r_28485_k0	p_r_28485_k0	log10	-3	5	1.0	1			0
p_r_28485_kd	p_r_28485_kd	log10	-3	5	1.0	1			0
p_r_28486_k0	p_r_28486_k0	log10	-3	5	1.0	1			0
p_r_28487_k0	p_r_28487_k0	log10	-3	5	1.0	1			0
p_r_28488_k0	p_r_28488_k0	log10	-3	5	1.0	1			0
p_r_28488_kd	p_r_28488_kd	log10	-3	5	1.0	1			0
p_r_28489_k0	p_r_28489_k0	log10	-3	5	1.0	1			0
p_r_28489_kd	p_r_28489_kd	log10	-3	5	1.0	1			0
p_r_2849_k0	p_r_2849_k0	log10	-3	5	1.0	1			0
p_r_28490_k0	p_r_28490_k0	log10	-3	5	1.0	1			0
p_r_28491_k0	p_r_28491_k0	log10	-3	5	1.0	1			0
p_r_28492_k0	p_r_28492_k0	log10	-3	5	1.0	1			0
p_r_28493_k0	p_r_28493_k0	log10	-3	5	1.0	1			0
p_r_28494_k0	p_r_28494_k0	log10	-3	5	1.0	1			0
p_r_28495_k0	p_r_28495_k0	log10	-3	5	1.0	1			0
p_r_28496_k0	p_r_28496_k0	log10	-3	5	1.0	1			0
p_r_28497_k0	p_r_28497_k0	log10	-3	5	1.0	1			0
p_r_28498_k0	p_r_28498_k0	log10	-3	5	1.0	1			0
p_r_28498_kd	p_r_28498_kd	log10	-3	5	1.0	1			0
p_r_28499_k0	p_r_28499_k0	log10	-3	5	1.0	1			0
p_r_28500_k0	p_r_28500_k0	log10	-3	5	1.0	1			0
p_r_28501_k0	p_r_28501_k0	log10	-3	5	1.0	1			0
p_r_28502_k0	p_r_28502_k0	log10	-3	5	1.0	1			0
p_r_28503_k0	p_r_28503_k0	log10	-3	5	1.0	1			0
p_r_28504_k0	p_r_28504_k0	log10	-3	5	1.0	1			0
p_r_28505_k0	p_r_28505_k0	log10	-3	5	1.0	1			0
p_r_28505_kd	p_r_28505_kd	log10	-3	5	1.0	1			0
p_r_28506_k0	p_r_28506_k0	log10	-3	5	1.0	1			0
p_r_28506_kd	p_r_28506_kd	log10	-3	5	1.0	1			0
p_r_28507_k0	p_r_28507_k0	log10	-3	5	1.0	1			0
p_r_28508_k0	p_r_28508_k0	log10	-3	5	1.0	1			0
p_r_28509_k0	p_r_28509_k0	log10	-3	5	1.0	1			0
p_r_2851_kE1	p_r_2851_kE1	log10	-3	5	1.0	1			0
p_r_28510_k0	p_r_28510_k0	log10	-3	5	1.0	1			0
p_r_28511_k0	p_r_28511_k0	log10	-3	5	1.0	1			0
p_r_28512_k0	p_r_28512_k0	log10	-3	5	1.0	1			0
p_r_28513_k0	p_r_28513_k0	log10	-3	5	1.0	1			0
p_r_28513_kd	p_r_28513_kd	log10	-3	5	1.0	1			0
p_r_28514_k0	p_r_28514_k0	log10	-3	5	1.0	1			0
p_r_28514_kd	p_r_28514_kd	log10	-3	5	1.0	1			0
p_r_28515_k0	p_r_28515_k0	log10	-3	5	1.0	1			0
p_r_28516_k0	p_r_28516_k0	log10	-3	5	1.0	1			0
p_r_28517_k0	p_r_28517_k0	log10	-3	5	1.0	1			0
p_r_28518_k0	p_r_28518_k0	log10	-3	5	1.0	1			0
p_r_28519_k0	p_r_28519_k0	log10	-3	5	1.0	1			0
p_r_28520_k0	p_r_28520_k0	log10	-3	5	1.0	1			0
p_r_28521_k0	p_r_28521_k0	log10	-3	5	1.0	1			0
p_r_28521_kd	p_r_28521_kd	log10	-3	5	1.0	1			0
p_r_28522_k0	p_r_28522_k0	log10	-3	5	1.0	1			0
p_r_28522_kd	p_r_28522_kd	log10	-3	5	1.0	1			0
p_r_28523_k0	p_r_28523_k0	log10	-3	5	1.0	1			0
p_r_28524_k0	p_r_28524_k0	log10	-3	5	1.0	1			0
p_r_28525_k0	p_r_28525_k0	log10	-3	5	1.0	1			0
p_r_28526_k0	p_r_28526_k0	log10	-3	5	1.0	1			0
p_r_28527_k0	p_r_28527_k0	log10	-3	5	1.0	1			0
p_r_28528_k0	p_r_28528_k0	log10	-3	5	1.0	1			0
p_r_28529_k0	p_r_28529_k0	log10	-3	5	1.0	1			0
p_r_2853_k0	p_r_2853_k0	log10	-3	5	1.0	1			0
p_r_28531_k0	p_r_28531_k0	log10	-3	5	1.0	1			0
p_r_28531_kd	p_r_28531_kd	log10	-3	5	1.0	1			0
p_r_28532_k0	p_r_28532_k0	log10	-3	5	1.0	1			0
p_r_28532_kd	p_r_28532_kd	log10	-3	5	1.0	1			0
p_r_28533_k0	p_r_28533_k0	log10	-3	5	1.0	1			0
p_r_28533_kd	p_r_28533_kd	log10	-3	5	1.0	1			0
p_r_28534_k0	p_r_28534_k0	log10	-3	5	1.0	1			0
