observableId	simulationConditionId	observableParameters	time	measurement	noiseParameters	preequilibrationConditionId	observableTransformation
viability	TUMOR-HCC1187-cellline-01-01_PD0325901_Conc8.0nM	scaling_proliferation_reference_TUMOR-HCC1187-cellline-01-01	inf	0.9590000000000001	proliferation_sigma_all		
viability	TUMOR-HCC1187-cellline-01-01_PD0325901_Conc25.0nM	scaling_proliferation_reference_TUMOR-HCC1187-cellline-01-01	inf	0.92	proliferation_sigma_all		
viability	TUMOR-HCC1187-cellline-01-01_PD0325901_Conc80.0nM	scaling_proliferation_reference_TUMOR-HCC1187-cellline-01-01	inf	0.909	proliferation_sigma_all		
viability	TUMOR-HCC1187-cellline-01-01_PD0325901_Conc250.0nM	scaling_proliferation_reference_TUMOR-HCC1187-cellline-01-01	inf	0.75	proliferation_sigma_all		
viability	TUMOR-HCC1187-cellline-01-01_PD0325901_Conc800.0nM	scaling_proliferation_reference_TUMOR-HCC1187-cellline-01-01	inf	0.79	proliferation_sigma_all		
viability	TUMOR-HCC1187-cellline-01-01_PD0325901_Conc2530.0nM	scaling_proliferation_reference_TUMOR-HCC1187-cellline-01-01	inf	0.84	proliferation_sigma_all		
viability	TUMOR-HCC1187-cellline-01-01_PD0325901_Conc8000.0nM	scaling_proliferation_reference_TUMOR-HCC1187-cellline-01-01	inf	0.85	proliferation_sigma_all		
viability	TUMOR-HCC1395-cellline-01-01_PD0325901_Conc2.5nM	scaling_proliferation_reference_TUMOR-HCC1395-cellline-01-01	inf	0.963	proliferation_sigma_all		
viability	TUMOR-HCC1395-cellline-01-01_PD0325901_Conc8.0nM	scaling_proliferation_reference_TUMOR-HCC1395-cellline-01-01	inf	1.0409	proliferation_sigma_all		
viability	TUMOR-HCC1395-cellline-01-01_PD0325901_Conc25.0nM	scaling_proliferation_reference_TUMOR-HCC1395-cellline-01-01	inf	1.0072	proliferation_sigma_all		
viability	TUMOR-HCC1395-cellline-01-01_PD0325901_Conc80.0nM	scaling_proliferation_reference_TUMOR-HCC1395-cellline-01-01	inf	0.985	proliferation_sigma_all		
viability	TUMOR-HCC1395-cellline-01-01_PD0325901_Conc250.0nM	scaling_proliferation_reference_TUMOR-HCC1395-cellline-01-01	inf	0.968	proliferation_sigma_all		
viability	TUMOR-HCC1395-cellline-01-01_PD0325901_Conc800.0nM	scaling_proliferation_reference_TUMOR-HCC1395-cellline-01-01	inf	0.8	proliferation_sigma_all		
viability	TUMOR-HCC1395-cellline-01-01_PD0325901_Conc2530.0nM	scaling_proliferation_reference_TUMOR-HCC1395-cellline-01-01	inf	0.75	proliferation_sigma_all		
viability	TUMOR-HCC1395-cellline-01-01_PD0325901_Conc8000.0nM	scaling_proliferation_reference_TUMOR-HCC1395-cellline-01-01	inf	0.62	proliferation_sigma_all		
viability	TUMOR-HCC1569-cellline-01-01_PD0325901_Conc2.5nM	scaling_proliferation_reference_TUMOR-HCC1569-cellline-01-01	inf	1.274	proliferation_sigma_all		
viability	TUMOR-HCC1569-cellline-01-01_PD0325901_Conc8.0nM	scaling_proliferation_reference_TUMOR-HCC1569-cellline-01-01	inf	1.0087	proliferation_sigma_all		
viability	TUMOR-HCC1569-cellline-01-01_PD0325901_Conc25.0nM	scaling_proliferation_reference_TUMOR-HCC1569-cellline-01-01	inf	1.117	proliferation_sigma_all		
viability	TUMOR-HCC1569-cellline-01-01_PD0325901_Conc80.0nM	scaling_proliferation_reference_TUMOR-HCC1569-cellline-01-01	inf	1.0116	proliferation_sigma_all		
viability	TUMOR-HCC1569-cellline-01-01_PD0325901_Conc250.0nM	scaling_proliferation_reference_TUMOR-HCC1569-cellline-01-01	inf	0.9059999999999999	proliferation_sigma_all		
viability	TUMOR-HCC1569-cellline-01-01_PD0325901_Conc800.0nM	scaling_proliferation_reference_TUMOR-HCC1569-cellline-01-01	inf	0.87	proliferation_sigma_all		
viability	TUMOR-HCC1569-cellline-01-01_PD0325901_Conc2530.0nM	scaling_proliferation_reference_TUMOR-HCC1569-cellline-01-01	inf	0.953	proliferation_sigma_all		
viability	TUMOR-HCC1569-cellline-01-01_PD0325901_Conc8000.0nM	scaling_proliferation_reference_TUMOR-HCC1569-cellline-01-01	inf	0.76	proliferation_sigma_all		
viability	TUMOR-HCC2935-cellline-01-01_PD0325901_Conc2.5nM	scaling_proliferation_reference_TUMOR-HCC2935-cellline-01-01	inf	1.0447	proliferation_sigma_all		
viability	TUMOR-HCC2935-cellline-01-01_PD0325901_Conc8.0nM	scaling_proliferation_reference_TUMOR-HCC2935-cellline-01-01	inf	0.9059999999999999	proliferation_sigma_all		
viability	TUMOR-HCC2935-cellline-01-01_PD0325901_Conc25.0nM	scaling_proliferation_reference_TUMOR-HCC2935-cellline-01-01	inf	0.968	proliferation_sigma_all		
viability	TUMOR-HCC2935-cellline-01-01_PD0325901_Conc80.0nM	scaling_proliferation_reference_TUMOR-HCC2935-cellline-01-01	inf	0.903	proliferation_sigma_all		
viability	TUMOR-HCC2935-cellline-01-01_PD0325901_Conc250.0nM	scaling_proliferation_reference_TUMOR-HCC2935-cellline-01-01	inf	0.8	proliferation_sigma_all		
viability	TUMOR-HCC2935-cellline-01-01_PD0325901_Conc800.0nM	scaling_proliferation_reference_TUMOR-HCC2935-cellline-01-01	inf	0.7	proliferation_sigma_all		
viability	TUMOR-HCC2935-cellline-01-01_PD0325901_Conc2530.0nM	scaling_proliferation_reference_TUMOR-HCC2935-cellline-01-01	inf	0.75	proliferation_sigma_all		
viability	TUMOR-HCC2935-cellline-01-01_PD0325901_Conc8000.0nM	scaling_proliferation_reference_TUMOR-HCC2935-cellline-01-01	inf	0.67	proliferation_sigma_all		
viability	TUMOR-HCC4006-cellline-01-01_PD0325901_Conc2.5nM	scaling_proliferation_reference_TUMOR-HCC4006-cellline-01-01	inf	1.161	proliferation_sigma_all		
viability	TUMOR-HCC4006-cellline-01-01_PD0325901_Conc8.0nM	scaling_proliferation_reference_TUMOR-HCC4006-cellline-01-01	inf	0.985	proliferation_sigma_all		
viability	TUMOR-HCC4006-cellline-01-01_PD0325901_Conc25.0nM	scaling_proliferation_reference_TUMOR-HCC4006-cellline-01-01	inf	1.0867	proliferation_sigma_all		
viability	TUMOR-HCC4006-cellline-01-01_PD0325901_Conc80.0nM	scaling_proliferation_reference_TUMOR-HCC4006-cellline-01-01	inf	0.84	proliferation_sigma_all		
viability	TUMOR-HCC4006-cellline-01-01_PD0325901_Conc250.0nM	scaling_proliferation_reference_TUMOR-HCC4006-cellline-01-01	inf	0.78	proliferation_sigma_all		
viability	TUMOR-HCC4006-cellline-01-01_PD0325901_Conc800.0nM	scaling_proliferation_reference_TUMOR-HCC4006-cellline-01-01	inf	0.63	proliferation_sigma_all		
viability	TUMOR-HCC4006-cellline-01-01_PD0325901_Conc2530.0nM	scaling_proliferation_reference_TUMOR-HCC4006-cellline-01-01	inf	0.59	proliferation_sigma_all		
viability	TUMOR-HCC4006-cellline-01-01_PD0325901_Conc8000.0nM	scaling_proliferation_reference_TUMOR-HCC4006-cellline-01-01	inf	0.35	proliferation_sigma_all		
viability	TUMOR-HCC56-cellline-01-01_PD0325901_Conc2.5nM	scaling_proliferation_reference_TUMOR-HCC56-cellline-01-01	inf	0.919	proliferation_sigma_all		
viability	TUMOR-HCC56-cellline-01-01_PD0325901_Conc8.0nM	scaling_proliferation_reference_TUMOR-HCC56-cellline-01-01	inf	0.54	proliferation_sigma_all		
viability	TUMOR-HCC56-cellline-01-01_PD0325901_Conc25.0nM	scaling_proliferation_reference_TUMOR-HCC56-cellline-01-01	inf	0.39	proliferation_sigma_all		
viability	TUMOR-HCC56-cellline-01-01_PD0325901_Conc80.0nM	scaling_proliferation_reference_TUMOR-HCC56-cellline-01-01	inf	0.23	proliferation_sigma_all		
viability	TUMOR-HCC56-cellline-01-01_PD0325901_Conc250.0nM	scaling_proliferation_reference_TUMOR-HCC56-cellline-01-01	inf	0.18	proliferation_sigma_all		
viability	TUMOR-HCC56-cellline-01-01_PD0325901_Conc800.0nM	scaling_proliferation_reference_TUMOR-HCC56-cellline-01-01	inf	0.18	proliferation_sigma_all		
viability	TUMOR-HCC56-cellline-01-01_PD0325901_Conc2530.0nM	scaling_proliferation_reference_TUMOR-HCC56-cellline-01-01	inf	0.15	proliferation_sigma_all		
viability	TUMOR-HCC56-cellline-01-01_PD0325901_Conc8000.0nM	scaling_proliferation_reference_TUMOR-HCC56-cellline-01-01	inf	0.12	proliferation_sigma_all		
viability	TUMOR-HCC78-cellline-01-01_PD0325901_Conc2.5nM	scaling_proliferation_reference_TUMOR-HCC78-cellline-01-01	inf	0.89	proliferation_sigma_all		
viability	TUMOR-HCC78-cellline-01-01_PD0325901_Conc8.0nM	scaling_proliferation_reference_TUMOR-HCC78-cellline-01-01	inf	0.9390000000000001	proliferation_sigma_all		
viability	TUMOR-HCC78-cellline-01-01_PD0325901_Conc25.0nM	scaling_proliferation_reference_TUMOR-HCC78-cellline-01-01	inf	0.961	proliferation_sigma_all		
viability	TUMOR-HCC78-cellline-01-01_PD0325901_Conc80.0nM	scaling_proliferation_reference_TUMOR-HCC78-cellline-01-01	inf	0.946	proliferation_sigma_all		
viability	TUMOR-HCC78-cellline-01-01_PD0325901_Conc250.0nM	scaling_proliferation_reference_TUMOR-HCC78-cellline-01-01	inf	0.81	proliferation_sigma_all		
viability	TUMOR-HCC78-cellline-01-01_PD0325901_Conc800.0nM	scaling_proliferation_reference_TUMOR-HCC78-cellline-01-01	inf	0.94	proliferation_sigma_all		
viability	TUMOR-HCC78-cellline-01-01_PD0325901_Conc2530.0nM	scaling_proliferation_reference_TUMOR-HCC78-cellline-01-01	inf	0.86	proliferation_sigma_all		
viability	TUMOR-HCC78-cellline-01-01_PD0325901_Conc8000.0nM	scaling_proliferation_reference_TUMOR-HCC78-cellline-01-01	inf	0.81	proliferation_sigma_all		
viability	TUMOR-HCC827-cellline-01-01_PD0325901_Conc2.5nM	scaling_proliferation_reference_TUMOR-HCC827-cellline-01-01	inf	1.159	proliferation_sigma_all		
viability	TUMOR-HCC827-cellline-01-01_PD0325901_Conc8.0nM	scaling_proliferation_reference_TUMOR-HCC827-cellline-01-01	inf	1.245	proliferation_sigma_all		
viability	TUMOR-HCC827-cellline-01-01_PD0325901_Conc25.0nM	scaling_proliferation_reference_TUMOR-HCC827-cellline-01-01	inf	0.955	proliferation_sigma_all		
viability	TUMOR-HCC827-cellline-01-01_PD0325901_Conc80.0nM	scaling_proliferation_reference_TUMOR-HCC827-cellline-01-01	inf	1.327	proliferation_sigma_all		
viability	TUMOR-HCC827-cellline-01-01_PD0325901_Conc250.0nM	scaling_proliferation_reference_TUMOR-HCC827-cellline-01-01	inf	0.9	proliferation_sigma_all		
viability	TUMOR-HCC827-cellline-01-01_PD0325901_Conc800.0nM	scaling_proliferation_reference_TUMOR-HCC827-cellline-01-01	inf	0.89	proliferation_sigma_all		
viability	TUMOR-HCC827-cellline-01-01_PD0325901_Conc2530.0nM	scaling_proliferation_reference_TUMOR-HCC827-cellline-01-01	inf	0.57	proliferation_sigma_all		
viability	TUMOR-HCC827-cellline-01-01_PD0325901_Conc8000.0nM	scaling_proliferation_reference_TUMOR-HCC827-cellline-01-01	inf	0.68	proliferation_sigma_all		
viability	TUMOR-HMC18-cellline-01-01_PD0325901_Conc2.5nM	scaling_proliferation_reference_TUMOR-HMC18-cellline-01-01	inf	0.83	proliferation_sigma_all		
viability	TUMOR-HMC18-cellline-01-01_PD0325901_Conc8.0nM	scaling_proliferation_reference_TUMOR-HMC18-cellline-01-01	inf	0.74	proliferation_sigma_all		
viability	TUMOR-HMC18-cellline-01-01_PD0325901_Conc25.0nM	scaling_proliferation_reference_TUMOR-HMC18-cellline-01-01	inf	0.56	proliferation_sigma_all		
viability	TUMOR-HMC18-cellline-01-01_PD0325901_Conc80.0nM	scaling_proliferation_reference_TUMOR-HMC18-cellline-01-01	inf	0.37	proliferation_sigma_all		
viability	TUMOR-HMC18-cellline-01-01_PD0325901_Conc250.0nM	scaling_proliferation_reference_TUMOR-HMC18-cellline-01-01	inf	0.33	proliferation_sigma_all		
viability	TUMOR-HMC18-cellline-01-01_PD0325901_Conc800.0nM	scaling_proliferation_reference_TUMOR-HMC18-cellline-01-01	inf	0.31	proliferation_sigma_all		
viability	TUMOR-HMC18-cellline-01-01_PD0325901_Conc2530.0nM	scaling_proliferation_reference_TUMOR-HMC18-cellline-01-01	inf	0.27	proliferation_sigma_all		
viability	TUMOR-HMC18-cellline-01-01_PD0325901_Conc8000.0nM	scaling_proliferation_reference_TUMOR-HMC18-cellline-01-01	inf	0.22	proliferation_sigma_all		
viability	TUMOR-HMCB-cellline-01-01_PD0325901_Conc2.5nM	scaling_proliferation_reference_TUMOR-HMCB-cellline-01-01	inf	1.063	proliferation_sigma_all		
viability	TUMOR-HMCB-cellline-01-01_PD0325901_Conc8.0nM	scaling_proliferation_reference_TUMOR-HMCB-cellline-01-01	inf	0.9	proliferation_sigma_all		
viability	TUMOR-HMCB-cellline-01-01_PD0325901_Conc25.0nM	scaling_proliferation_reference_TUMOR-HMCB-cellline-01-01	inf	1.0373	proliferation_sigma_all		
viability	TUMOR-HMCB-cellline-01-01_PD0325901_Conc80.0nM	scaling_proliferation_reference_TUMOR-HMCB-cellline-01-01	inf	0.77	proliferation_sigma_all		
viability	TUMOR-HMCB-cellline-01-01_PD0325901_Conc250.0nM	scaling_proliferation_reference_TUMOR-HMCB-cellline-01-01	inf	0.89	proliferation_sigma_all		
viability	TUMOR-HMCB-cellline-01-01_PD0325901_Conc800.0nM	scaling_proliferation_reference_TUMOR-HMCB-cellline-01-01	inf	0.68	proliferation_sigma_all		
viability	TUMOR-HMCB-cellline-01-01_PD0325901_Conc2530.0nM	scaling_proliferation_reference_TUMOR-HMCB-cellline-01-01	inf	0.68	proliferation_sigma_all		
viability	TUMOR-HMCB-cellline-01-01_PD0325901_Conc8000.0nM	scaling_proliferation_reference_TUMOR-HMCB-cellline-01-01	inf	0.41	proliferation_sigma_all		
viability	TUMOR-HT144-cellline-01-01_PD0325901_Conc2.5nM	scaling_proliferation_reference_TUMOR-HT144-cellline-01-01	inf	0.85	proliferation_sigma_all		
viability	TUMOR-HT144-cellline-01-01_PD0325901_Conc8.0nM	scaling_proliferation_reference_TUMOR-HT144-cellline-01-01	inf	0.61	proliferation_sigma_all		
viability	TUMOR-HT144-cellline-01-01_PD0325901_Conc25.0nM	scaling_proliferation_reference_TUMOR-HT144-cellline-01-01	inf	0.53	proliferation_sigma_all		
viability	TUMOR-HT144-cellline-01-01_PD0325901_Conc80.0nM	scaling_proliferation_reference_TUMOR-HT144-cellline-01-01	inf	0.3	proliferation_sigma_all		
viability	TUMOR-HT144-cellline-01-01_PD0325901_Conc250.0nM	scaling_proliferation_reference_TUMOR-HT144-cellline-01-01	inf	0.31	proliferation_sigma_all		
viability	TUMOR-HT144-cellline-01-01_PD0325901_Conc800.0nM	scaling_proliferation_reference_TUMOR-HT144-cellline-01-01	inf	0.22	proliferation_sigma_all		
viability	TUMOR-HT144-cellline-01-01_PD0325901_Conc2530.0nM	scaling_proliferation_reference_TUMOR-HT144-cellline-01-01	inf	0.24	proliferation_sigma_all		
viability	TUMOR-HT144-cellline-01-01_PD0325901_Conc8000.0nM	scaling_proliferation_reference_TUMOR-HT144-cellline-01-01	inf	0.19	proliferation_sigma_all		
viability	TUMOR-HUPT3-cellline-01-01_PD0325901_Conc2.5nM	scaling_proliferation_reference_TUMOR-HUPT3-cellline-01-01	inf	1.0287	proliferation_sigma_all		
viability	TUMOR-HUPT3-cellline-01-01_PD0325901_Conc8.0nM	scaling_proliferation_reference_TUMOR-HUPT3-cellline-01-01	inf	0.935	proliferation_sigma_all		
viability	TUMOR-HUPT3-cellline-01-01_PD0325901_Conc25.0nM	scaling_proliferation_reference_TUMOR-HUPT3-cellline-01-01	inf	0.948	proliferation_sigma_all		
viability	TUMOR-HUPT3-cellline-01-01_PD0325901_Conc80.0nM	scaling_proliferation_reference_TUMOR-HUPT3-cellline-01-01	inf	0.67	proliferation_sigma_all		
viability	TUMOR-HUPT3-cellline-01-01_PD0325901_Conc250.0nM	scaling_proliferation_reference_TUMOR-HUPT3-cellline-01-01	inf	0.53	proliferation_sigma_all		
viability	TUMOR-HUPT3-cellline-01-01_PD0325901_Conc800.0nM	scaling_proliferation_reference_TUMOR-HUPT3-cellline-01-01	inf	0.46	proliferation_sigma_all		
viability	TUMOR-HUPT3-cellline-01-01_PD0325901_Conc2530.0nM	scaling_proliferation_reference_TUMOR-HUPT3-cellline-01-01	inf	0.52	proliferation_sigma_all		
viability	TUMOR-HUPT3-cellline-01-01_PD0325901_Conc8000.0nM	scaling_proliferation_reference_TUMOR-HUPT3-cellline-01-01	inf	0.3	proliferation_sigma_all		
viability	TUMOR-K029AX-cellline-01-01_PD0325901_Conc2.5nM	scaling_proliferation_reference_TUMOR-K029AX-cellline-01-01	inf	0.87	proliferation_sigma_all		
viability	TUMOR-K029AX-cellline-01-01_PD0325901_Conc8.0nM	scaling_proliferation_reference_TUMOR-K029AX-cellline-01-01	inf	0.69	proliferation_sigma_all		
viability	TUMOR-K029AX-cellline-01-01_PD0325901_Conc25.0nM	scaling_proliferation_reference_TUMOR-K029AX-cellline-01-01	inf	0.62	proliferation_sigma_all		
viability	TUMOR-K029AX-cellline-01-01_PD0325901_Conc80.0nM	scaling_proliferation_reference_TUMOR-K029AX-cellline-01-01	inf	0.5	proliferation_sigma_all		
viability	TUMOR-K029AX-cellline-01-01_PD0325901_Conc250.0nM	scaling_proliferation_reference_TUMOR-K029AX-cellline-01-01	inf	0.41	proliferation_sigma_all		
viability	TUMOR-K029AX-cellline-01-01_PD0325901_Conc800.0nM	scaling_proliferation_reference_TUMOR-K029AX-cellline-01-01	inf	0.35	proliferation_sigma_all		
viability	TUMOR-K029AX-cellline-01-01_PD0325901_Conc2530.0nM	scaling_proliferation_reference_TUMOR-K029AX-cellline-01-01	inf	0.36	proliferation_sigma_all		
viability	TUMOR-K029AX-cellline-01-01_PD0325901_Conc8000.0nM	scaling_proliferation_reference_TUMOR-K029AX-cellline-01-01	inf	0.32	proliferation_sigma_all		
viability	TUMOR-KP2-cellline-01-01_PD0325901_Conc2.5nM	scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	0.912	proliferation_sigma_all		
viability	TUMOR-KP2-cellline-01-01_PD0325901_Conc8.0nM	scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	0.69	proliferation_sigma_all		
viability	TUMOR-KP2-cellline-01-01_PD0325901_Conc25.0nM	scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	0.63	proliferation_sigma_all		
viability	TUMOR-KP2-cellline-01-01_PD0325901_Conc80.0nM	scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	0.4	proliferation_sigma_all		
viability	TUMOR-KP2-cellline-01-01_PD0325901_Conc250.0nM	scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	0.39	proliferation_sigma_all		
viability	TUMOR-KP2-cellline-01-01_PD0325901_Conc800.0nM	scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	0.39	proliferation_sigma_all		
viability	TUMOR-KP2-cellline-01-01_PD0325901_Conc2530.0nM	scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	0.34	proliferation_sigma_all		
viability	TUMOR-KP2-cellline-01-01_PD0325901_Conc8000.0nM	scaling_proliferation_reference_TUMOR-KP2-cellline-01-01	inf	0.33	proliferation_sigma_all		
viability	TUMOR-KP3-cellline-01-01_PD0325901_Conc2.5nM	scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	1.0946	proliferation_sigma_all		
viability	TUMOR-KP3-cellline-01-01_PD0325901_Conc8.0nM	scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	0.9965	proliferation_sigma_all		
viability	TUMOR-KP3-cellline-01-01_PD0325901_Conc25.0nM	scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	1.0868	proliferation_sigma_all		
viability	TUMOR-KP3-cellline-01-01_PD0325901_Conc80.0nM	scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	0.75	proliferation_sigma_all		
viability	TUMOR-KP3-cellline-01-01_PD0325901_Conc250.0nM	scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	0.71	proliferation_sigma_all		
viability	TUMOR-KP3-cellline-01-01_PD0325901_Conc800.0nM	scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	0.62	proliferation_sigma_all		
viability	TUMOR-KP3-cellline-01-01_PD0325901_Conc2530.0nM	scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	0.44	proliferation_sigma_all		
viability	TUMOR-KP3-cellline-01-01_PD0325901_Conc8000.0nM	scaling_proliferation_reference_TUMOR-KP3-cellline-01-01	inf	0.45	proliferation_sigma_all		
viability	TUMOR-KP4-cellline-01-01_PD0325901_Conc2.5nM	scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	0.972	proliferation_sigma_all		
viability	TUMOR-KP4-cellline-01-01_PD0325901_Conc8.0nM	scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	0.85	proliferation_sigma_all		
viability	TUMOR-KP4-cellline-01-01_PD0325901_Conc25.0nM	scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	0.83	proliferation_sigma_all		
viability	TUMOR-KP4-cellline-01-01_PD0325901_Conc80.0nM	scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	0.73	proliferation_sigma_all		
viability	TUMOR-KP4-cellline-01-01_PD0325901_Conc250.0nM	scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	0.68	proliferation_sigma_all		
viability	TUMOR-KP4-cellline-01-01_PD0325901_Conc800.0nM	scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	0.59	proliferation_sigma_all		
viability	TUMOR-KP4-cellline-01-01_PD0325901_Conc2530.0nM	scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	0.52	proliferation_sigma_all		
viability	TUMOR-KP4-cellline-01-01_PD0325901_Conc8000.0nM	scaling_proliferation_reference_TUMOR-KP4-cellline-01-01	inf	0.41	proliferation_sigma_all		
viability	TUMOR-L33-cellline-01-01_PD0325901_Conc2.5nM	scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	0.9936	proliferation_sigma_all		
viability	TUMOR-L33-cellline-01-01_PD0325901_Conc8.0nM	scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	0.953	proliferation_sigma_all		
viability	TUMOR-L33-cellline-01-01_PD0325901_Conc25.0nM	scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	0.943	proliferation_sigma_all		
viability	TUMOR-L33-cellline-01-01_PD0325901_Conc80.0nM	scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	0.79	proliferation_sigma_all		
viability	TUMOR-L33-cellline-01-01_PD0325901_Conc250.0nM	scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	0.78	proliferation_sigma_all		
viability	TUMOR-L33-cellline-01-01_PD0325901_Conc800.0nM	scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	0.66	proliferation_sigma_all		
viability	TUMOR-L33-cellline-01-01_PD0325901_Conc2530.0nM	scaling_proliferation_reference_TUMOR-L33-cellline-01-01	inf	0.66	proliferation_sigma_all		
