observable	condition	conditionRef	scalingParameter	time	measurement	sigma
proliferation	TUMOR-SW1573-cellline-01-01_PD0325901_Conc2.5nM	TUMOR-SW1573-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW1573-cellline-01-01	inf	0.968	
proliferation	TUMOR-SW1573-cellline-01-01_PD0325901_Conc8.0nM	TUMOR-SW1573-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW1573-cellline-01-01	inf	0.93	
proliferation	TUMOR-SW1573-cellline-01-01_PD0325901_Conc25.0nM	TUMOR-SW1573-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW1573-cellline-01-01	inf	0.87	
proliferation	TUMOR-SW1573-cellline-01-01_PD0325901_Conc80.0nM	TUMOR-SW1573-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW1573-cellline-01-01	inf	0.72	
proliferation	TUMOR-SW1573-cellline-01-01_PD0325901_Conc250.0nM	TUMOR-SW1573-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW1573-cellline-01-01	inf	0.72	
proliferation	TUMOR-SW1573-cellline-01-01_PD0325901_Conc800.0nM	TUMOR-SW1573-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW1573-cellline-01-01	inf	0.7	
proliferation	TUMOR-SW1573-cellline-01-01_PD0325901_Conc2530.0nM	TUMOR-SW1573-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW1573-cellline-01-01	inf	0.65	
proliferation	TUMOR-SW1573-cellline-01-01_PD0325901_Conc8000.0nM	TUMOR-SW1573-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW1573-cellline-01-01	inf	0.59	
proliferation	TUMOR-SW1417-cellline-01-01_PD0325901_Conc2.5nM	TUMOR-SW1417-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW1417-cellline-01-01	inf	0.76	
proliferation	TUMOR-SW1417-cellline-01-01_PD0325901_Conc8.0nM	TUMOR-SW1417-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW1417-cellline-01-01	inf	0.78	
proliferation	TUMOR-SW1417-cellline-01-01_PD0325901_Conc25.0nM	TUMOR-SW1417-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW1417-cellline-01-01	inf	0.59	
proliferation	TUMOR-SW1417-cellline-01-01_PD0325901_Conc80.0nM	TUMOR-SW1417-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW1417-cellline-01-01	inf	0.45	
proliferation	TUMOR-SW1417-cellline-01-01_PD0325901_Conc250.0nM	TUMOR-SW1417-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW1417-cellline-01-01	inf	0.33	
proliferation	TUMOR-SW1417-cellline-01-01_PD0325901_Conc800.0nM	TUMOR-SW1417-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW1417-cellline-01-01	inf	0.38	
proliferation	TUMOR-SW1417-cellline-01-01_PD0325901_Conc2530.0nM	TUMOR-SW1417-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW1417-cellline-01-01	inf	0.4	
proliferation	TUMOR-SW1417-cellline-01-01_PD0325901_Conc8000.0nM	TUMOR-SW1417-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW1417-cellline-01-01	inf	0.25	
proliferation	TUMOR-SW403-cellline-01-01_PD0325901_Conc2.5nM	TUMOR-SW403-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW403-cellline-01-01	inf	0.87	
proliferation	TUMOR-SW403-cellline-01-01_PD0325901_Conc8.0nM	TUMOR-SW403-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW403-cellline-01-01	inf	0.57	
proliferation	TUMOR-SW403-cellline-01-01_PD0325901_Conc25.0nM	TUMOR-SW403-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW403-cellline-01-01	inf	0.37	
proliferation	TUMOR-SW403-cellline-01-01_PD0325901_Conc80.0nM	TUMOR-SW403-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW403-cellline-01-01	inf	0.23	
proliferation	TUMOR-SW403-cellline-01-01_PD0325901_Conc250.0nM	TUMOR-SW403-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW403-cellline-01-01	inf	0.27	
proliferation	TUMOR-SW403-cellline-01-01_PD0325901_Conc800.0nM	TUMOR-SW403-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW403-cellline-01-01	inf	0.23	
proliferation	TUMOR-SW403-cellline-01-01_PD0325901_Conc2530.0nM	TUMOR-SW403-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW403-cellline-01-01	inf	0.2	
proliferation	TUMOR-SW403-cellline-01-01_PD0325901_Conc8000.0nM	TUMOR-SW403-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW403-cellline-01-01	inf	0.22	
proliferation	TUMOR-SW480-cellline-01-01_PD0325901_Conc2.5nM	TUMOR-SW480-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW480-cellline-01-01	inf	0.9978	
proliferation	TUMOR-SW480-cellline-01-01_PD0325901_Conc8.0nM	TUMOR-SW480-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW480-cellline-01-01	inf	0.82	
proliferation	TUMOR-SW480-cellline-01-01_PD0325901_Conc25.0nM	TUMOR-SW480-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW480-cellline-01-01	inf	0.64	
proliferation	TUMOR-SW480-cellline-01-01_PD0325901_Conc80.0nM	TUMOR-SW480-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW480-cellline-01-01	inf	0.55	
proliferation	TUMOR-SW480-cellline-01-01_PD0325901_Conc250.0nM	TUMOR-SW480-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW480-cellline-01-01	inf	0.51	
proliferation	TUMOR-SW480-cellline-01-01_PD0325901_Conc800.0nM	TUMOR-SW480-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW480-cellline-01-01	inf	0.43	
proliferation	TUMOR-SW480-cellline-01-01_PD0325901_Conc2530.0nM	TUMOR-SW480-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW480-cellline-01-01	inf	0.39	
proliferation	TUMOR-SW480-cellline-01-01_PD0325901_Conc8000.0nM	TUMOR-SW480-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-SW480-cellline-01-01	inf	0.24	
proliferation	TUMOR-T3M10-cellline-01-01_PD0325901_Conc2.5nM	TUMOR-T3M10-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-T3M10-cellline-01-01	inf	0.956	
proliferation	TUMOR-T3M10-cellline-01-01_PD0325901_Conc8.0nM	TUMOR-T3M10-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-T3M10-cellline-01-01	inf	1.0155	
proliferation	TUMOR-T3M10-cellline-01-01_PD0325901_Conc25.0nM	TUMOR-T3M10-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-T3M10-cellline-01-01	inf	0.84	
proliferation	TUMOR-T3M10-cellline-01-01_PD0325901_Conc80.0nM	TUMOR-T3M10-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-T3M10-cellline-01-01	inf	0.76	
proliferation	TUMOR-T3M10-cellline-01-01_PD0325901_Conc250.0nM	TUMOR-T3M10-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-T3M10-cellline-01-01	inf	0.53	
proliferation	TUMOR-T3M10-cellline-01-01_PD0325901_Conc800.0nM	TUMOR-T3M10-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-T3M10-cellline-01-01	inf	0.52	
proliferation	TUMOR-T3M10-cellline-01-01_PD0325901_Conc2530.0nM	TUMOR-T3M10-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-T3M10-cellline-01-01	inf	0.46	
proliferation	TUMOR-T3M10-cellline-01-01_PD0325901_Conc8000.0nM	TUMOR-T3M10-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-T3M10-cellline-01-01	inf	0.38	
proliferation	TUMOR-T84-cellline-01-01_PD0325901_Conc2.5nM	TUMOR-T84-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-T84-cellline-01-01	inf	0.8	
proliferation	TUMOR-T84-cellline-01-01_PD0325901_Conc8.0nM	TUMOR-T84-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-T84-cellline-01-01	inf	1.411	
proliferation	TUMOR-T84-cellline-01-01_PD0325901_Conc25.0nM	TUMOR-T84-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-T84-cellline-01-01	inf	0.85	
proliferation	TUMOR-T84-cellline-01-01_PD0325901_Conc80.0nM	TUMOR-T84-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-T84-cellline-01-01	inf	1.0435	
proliferation	TUMOR-T84-cellline-01-01_PD0325901_Conc250.0nM	TUMOR-T84-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-T84-cellline-01-01	inf	0.69	
proliferation	TUMOR-T84-cellline-01-01_PD0325901_Conc800.0nM	TUMOR-T84-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-T84-cellline-01-01	inf	0.73	
proliferation	TUMOR-T84-cellline-01-01_PD0325901_Conc2530.0nM	TUMOR-T84-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-T84-cellline-01-01	inf	0.44	
proliferation	TUMOR-T84-cellline-01-01_PD0325901_Conc8000.0nM	TUMOR-T84-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-T84-cellline-01-01	inf	0.36	
proliferation	TUMOR-UACC257-cellline-01-01_PD0325901_Conc2.5nM	TUMOR-UACC257-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-UACC257-cellline-01-01	inf	0.88	
proliferation	TUMOR-UACC257-cellline-01-01_PD0325901_Conc8.0nM	TUMOR-UACC257-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-UACC257-cellline-01-01	inf	0.71	
proliferation	TUMOR-UACC257-cellline-01-01_PD0325901_Conc25.0nM	TUMOR-UACC257-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-UACC257-cellline-01-01	inf	0.45	
proliferation	TUMOR-UACC257-cellline-01-01_PD0325901_Conc80.0nM	TUMOR-UACC257-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-UACC257-cellline-01-01	inf	0.32	
proliferation	TUMOR-UACC257-cellline-01-01_PD0325901_Conc250.0nM	TUMOR-UACC257-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-UACC257-cellline-01-01	inf	0.26	
proliferation	TUMOR-UACC257-cellline-01-01_PD0325901_Conc800.0nM	TUMOR-UACC257-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-UACC257-cellline-01-01	inf	0.26	
proliferation	TUMOR-UACC257-cellline-01-01_PD0325901_Conc2530.0nM	TUMOR-UACC257-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-UACC257-cellline-01-01	inf	0.26	
proliferation	TUMOR-UACC257-cellline-01-01_PD0325901_Conc8000.0nM	TUMOR-UACC257-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-UACC257-cellline-01-01	inf	0.28	
proliferation	TUMOR-UACC62-cellline-01-01_PD0325901_Conc2.5nM	TUMOR-UACC62-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-UACC62-cellline-01-01	inf	0.88	
proliferation	TUMOR-UACC62-cellline-01-01_PD0325901_Conc8.0nM	TUMOR-UACC62-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-UACC62-cellline-01-01	inf	0.48	
proliferation	TUMOR-UACC62-cellline-01-01_PD0325901_Conc25.0nM	TUMOR-UACC62-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-UACC62-cellline-01-01	inf	0.4	
proliferation	TUMOR-UACC62-cellline-01-01_PD0325901_Conc80.0nM	TUMOR-UACC62-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-UACC62-cellline-01-01	inf	0.28	
proliferation	TUMOR-UACC62-cellline-01-01_PD0325901_Conc250.0nM	TUMOR-UACC62-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-UACC62-cellline-01-01	inf	0.24	
proliferation	TUMOR-UACC62-cellline-01-01_PD0325901_Conc800.0nM	TUMOR-UACC62-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-UACC62-cellline-01-01	inf	0.18	
proliferation	TUMOR-UACC62-cellline-01-01_PD0325901_Conc2530.0nM	TUMOR-UACC62-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-UACC62-cellline-01-01	inf	0.14	
proliferation	TUMOR-UACC62-cellline-01-01_PD0325901_Conc8000.0nM	TUMOR-UACC62-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-UACC62-cellline-01-01	inf	0.09	
proliferation	TUMOR-UACC812-cellline-01-01_PD0325901_Conc2.5nM	TUMOR-UACC812-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-UACC812-cellline-01-01	inf	1.142	
proliferation	TUMOR-UACC812-cellline-01-01_PD0325901_Conc8.0nM	TUMOR-UACC812-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-UACC812-cellline-01-01	inf	1.0492	
proliferation	TUMOR-UACC812-cellline-01-01_PD0325901_Conc25.0nM	TUMOR-UACC812-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-UACC812-cellline-01-01	inf	0.9926	
proliferation	TUMOR-UACC812-cellline-01-01_PD0325901_Conc80.0nM	TUMOR-UACC812-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-UACC812-cellline-01-01	inf	0.83	
proliferation	TUMOR-UACC812-cellline-01-01_PD0325901_Conc250.0nM	TUMOR-UACC812-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-UACC812-cellline-01-01	inf	0.73	
proliferation	TUMOR-UACC812-cellline-01-01_PD0325901_Conc800.0nM	TUMOR-UACC812-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-UACC812-cellline-01-01	inf	0.73	
proliferation	TUMOR-UACC812-cellline-01-01_PD0325901_Conc2530.0nM	TUMOR-UACC812-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-UACC812-cellline-01-01	inf	0.71	
proliferation	TUMOR-UACC812-cellline-01-01_PD0325901_Conc8000.0nM	TUMOR-UACC812-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-UACC812-cellline-01-01	inf	0.49	
proliferation	TUMOR-WM793-cellline-01-01_PD0325901_Conc2.5nM	TUMOR-WM793-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-WM793-cellline-01-01	inf	0.984	
proliferation	TUMOR-WM793-cellline-01-01_PD0325901_Conc8.0nM	TUMOR-WM793-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-WM793-cellline-01-01	inf	0.926	
proliferation	TUMOR-WM793-cellline-01-01_PD0325901_Conc25.0nM	TUMOR-WM793-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-WM793-cellline-01-01	inf	0.74	
proliferation	TUMOR-WM793-cellline-01-01_PD0325901_Conc80.0nM	TUMOR-WM793-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-WM793-cellline-01-01	inf	0.56	
proliferation	TUMOR-WM793-cellline-01-01_PD0325901_Conc250.0nM	TUMOR-WM793-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-WM793-cellline-01-01	inf	0.5	
proliferation	TUMOR-WM793-cellline-01-01_PD0325901_Conc800.0nM	TUMOR-WM793-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-WM793-cellline-01-01	inf	0.46	
proliferation	TUMOR-WM793-cellline-01-01_PD0325901_Conc2530.0nM	TUMOR-WM793-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-WM793-cellline-01-01	inf	0.4	
proliferation	TUMOR-WM793-cellline-01-01_PD0325901_Conc8000.0nM	TUMOR-WM793-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-WM793-cellline-01-01	inf	0.33	
proliferation	TUMOR-WM88-cellline-01-01_PD0325901_Conc2.5nM	TUMOR-WM88-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-WM88-cellline-01-01	inf	0.6	
proliferation	TUMOR-WM88-cellline-01-01_PD0325901_Conc8.0nM	TUMOR-WM88-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-WM88-cellline-01-01	inf	0.29	
proliferation	TUMOR-WM88-cellline-01-01_PD0325901_Conc25.0nM	TUMOR-WM88-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-WM88-cellline-01-01	inf	0.22	
proliferation	TUMOR-WM88-cellline-01-01_PD0325901_Conc80.0nM	TUMOR-WM88-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-WM88-cellline-01-01	inf	0.14	
proliferation	TUMOR-WM88-cellline-01-01_PD0325901_Conc250.0nM	TUMOR-WM88-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-WM88-cellline-01-01	inf	0.11	
proliferation	TUMOR-WM88-cellline-01-01_PD0325901_Conc800.0nM	TUMOR-WM88-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-WM88-cellline-01-01	inf	0.1	
proliferation	TUMOR-WM88-cellline-01-01_PD0325901_Conc2530.0nM	TUMOR-WM88-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-WM88-cellline-01-01	inf	0.09	
proliferation	TUMOR-WM88-cellline-01-01_PD0325901_Conc8000.0nM	TUMOR-WM88-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-WM88-cellline-01-01	inf	0.09	
proliferation	TUMOR-WM983B-cellline-01-01_PD0325901_Conc2.5nM	TUMOR-WM983B-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-WM983B-cellline-01-01	inf	0.78	
proliferation	TUMOR-WM983B-cellline-01-01_PD0325901_Conc8.0nM	TUMOR-WM983B-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-WM983B-cellline-01-01	inf	0.43	
proliferation	TUMOR-WM983B-cellline-01-01_PD0325901_Conc25.0nM	TUMOR-WM983B-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-WM983B-cellline-01-01	inf	0.2	
proliferation	TUMOR-WM983B-cellline-01-01_PD0325901_Conc80.0nM	TUMOR-WM983B-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-WM983B-cellline-01-01	inf	0.13	
proliferation	TUMOR-WM983B-cellline-01-01_PD0325901_Conc250.0nM	TUMOR-WM983B-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-WM983B-cellline-01-01	inf	0.11	
proliferation	TUMOR-WM983B-cellline-01-01_PD0325901_Conc800.0nM	TUMOR-WM983B-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-WM983B-cellline-01-01	inf	0.1	
proliferation	TUMOR-WM983B-cellline-01-01_PD0325901_Conc2530.0nM	TUMOR-WM983B-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-WM983B-cellline-01-01	inf	0.11	
proliferation	TUMOR-WM983B-cellline-01-01_PD0325901_Conc8000.0nM	TUMOR-WM983B-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-WM983B-cellline-01-01	inf	0.08	
proliferation	TUMOR-ZR751-cellline-01-01_PD0325901_Conc2.5nM	TUMOR-ZR751-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-ZR751-cellline-01-01	inf	0.65	
proliferation	TUMOR-ZR751-cellline-01-01_PD0325901_Conc8.0nM	TUMOR-ZR751-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-ZR751-cellline-01-01	inf	0.9932	
proliferation	TUMOR-ZR751-cellline-01-01_PD0325901_Conc25.0nM	TUMOR-ZR751-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-ZR751-cellline-01-01	inf	0.77	
proliferation	TUMOR-ZR751-cellline-01-01_PD0325901_Conc80.0nM	TUMOR-ZR751-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-ZR751-cellline-01-01	inf	0.89	
proliferation	TUMOR-ZR751-cellline-01-01_PD0325901_Conc250.0nM	TUMOR-ZR751-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-ZR751-cellline-01-01	inf	0.64	
proliferation	TUMOR-ZR751-cellline-01-01_PD0325901_Conc800.0nM	TUMOR-ZR751-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-ZR751-cellline-01-01	inf	0.69	
proliferation	TUMOR-ZR751-cellline-01-01_PD0325901_Conc2530.0nM	TUMOR-ZR751-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-ZR751-cellline-01-01	inf	0.41	
proliferation	TUMOR-ZR751-cellline-01-01_PD0325901_Conc8000.0nM	TUMOR-ZR751-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-ZR751-cellline-01-01	inf	0.53	
proliferation	TUMOR-ZR7530-cellline-01-01_PD0325901_Conc2.5nM	TUMOR-ZR7530-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-ZR7530-cellline-01-01	inf	1.0959	
proliferation	TUMOR-ZR7530-cellline-01-01_PD0325901_Conc8.0nM	TUMOR-ZR7530-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-ZR7530-cellline-01-01	inf	1.0049	
proliferation	TUMOR-ZR7530-cellline-01-01_PD0325901_Conc25.0nM	TUMOR-ZR7530-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-ZR7530-cellline-01-01	inf	1.196	
proliferation	TUMOR-ZR7530-cellline-01-01_PD0325901_Conc80.0nM	TUMOR-ZR7530-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-ZR7530-cellline-01-01	inf	1.0646	
proliferation	TUMOR-ZR7530-cellline-01-01_PD0325901_Conc250.0nM	TUMOR-ZR7530-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-ZR7530-cellline-01-01	inf	1.408	
proliferation	TUMOR-ZR7530-cellline-01-01_PD0325901_Conc800.0nM	TUMOR-ZR7530-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-ZR7530-cellline-01-01	inf	1.314	
proliferation	TUMOR-ZR7530-cellline-01-01_PD0325901_Conc2530.0nM	TUMOR-ZR7530-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-ZR7530-cellline-01-01	inf	1.519	
proliferation	TUMOR-ZR7530-cellline-01-01_PD0325901_Conc8000.0nM	TUMOR-ZR7530-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-ZR7530-cellline-01-01	inf	1.0644	
proliferation	TUMOR-BT20-cellline-01-01_PLX-4720_Conc2.5nM	TUMOR-BT20-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-BT20-cellline-01-01	inf	1.227	
proliferation	TUMOR-BT20-cellline-01-01_PLX-4720_Conc8.0nM	TUMOR-BT20-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-BT20-cellline-01-01	inf	1.223	
proliferation	TUMOR-BT20-cellline-01-01_PLX-4720_Conc25.0nM	TUMOR-BT20-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-BT20-cellline-01-01	inf	1.16	
proliferation	TUMOR-BT20-cellline-01-01_PLX-4720_Conc80.0nM	TUMOR-BT20-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-BT20-cellline-01-01	inf	1.111	
proliferation	TUMOR-BT20-cellline-01-01_PLX-4720_Conc250.0nM	TUMOR-BT20-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-BT20-cellline-01-01	inf	1.0801	
proliferation	TUMOR-BT20-cellline-01-01_PLX-4720_Conc800.0nM	TUMOR-BT20-cellline-01-01	proliferation_sigma_all,scaling_proliferation_reference_TUMOR-BT20-cellline-01-01	inf	1.165	
